No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
38;2013;3;2;13;31;43;3.5;1023.7;-17.4;0;SSE;1.2;Gucheng
39;2013;3;2;14;32;36;3.7;1022.9;-16.7;0;SSE;1.1;Gucheng
40;2013;3;2;15;36;37;3.8;1022.3;-16;0;SSE;1.2;Gucheng
41;2013;3;2;16;47;66;3.6;1021.7;-15.1;0;S;1.4;Gucheng
42;2013;3;2;17;59;80;3.2;1021.6;-14.5;0;SSE;1.4;Gucheng
43;2013;3;2;18;63;88;2.8;1021.2;-13.9;0;S;0.6;Gucheng
44;2013;3;2;19;70;102;1.4;1021.1;-13.5;0;E;0.7;Gucheng
45;2013;3;2;20;86;125;1.4;1021.1;-14.7;0;E;0.9;Gucheng
46;2013;3;2;21;98;147;0.5;1020.7;-13.6;0;SE;0.6;Gucheng
47;2013;3;2;22;98;126;-0.8;1020.2;-12.7;0;NNW;0.6;Gucheng
48;2013;3;2;23;86;108;-1.9;1019.2;-11.5;0;NW;0;Gucheng
49;2013;3;3;0;81;108;-2.5;1018.4;-11;0;WNW;0.5;Gucheng
50;2013;3;3;1;80;99;-2.6;1017.6;-10.9;0;SW;0.2;Gucheng
51;2013;3;3;2;84;106;-3.1;1016.2;-11.1;0;SE;0.8;Gucheng
52;2013;3;3;3;87;137;-3.6;1015.4;-11.6;0;SW;0.2;Gucheng
53;2013;3;3;4;79;92;-4.2;1014.9;-11.2;0;ESE;0;Gucheng
54;2013;3;3;5;54;71;-4.4;1014.5;-11;0;N;0;Gucheng
55;2013;3;3;6;76;94;-4.7;1014.4;-11.5;0;NW;0.9;Gucheng
56;2013;3;3;7;82;110;-2.5;1014.7;-10.3;0;SSE;0.9;Gucheng
57;2013;3;3;8;78;88;1.2;1014.1;-12.6;0;NE;0.5;Gucheng
58;2013;3;3;9;77;99;3.8;1013.6;-12.6;0;SSW;0.5;Gucheng
59;2013;3;3;10;87;113;6.4;1012.8;-12.2;0;SE;1.4;Gucheng
60;2013;3;3;11;97;115;10.5;1011.7;-12.2;0;SSE;1.4;Gucheng
61;2013;3;3;12;102;138;14.1;1010.4;-12.2;0;WNW;3;Gucheng
62;2013;3;3;13;113;184;16;1009.3;-13.5;0;WNW;2.6;Gucheng
63;2013;3;3;14;127;194;16.6;1008.7;-13;0;WNW;2.4;Gucheng
64;2013;3;3;15;97;149;16.9;1008.3;-13.8;0;WNW;3.7;Gucheng
65;2013;3;3;16;61;112;15.8;1008.4;-11.7;0;WNW;1.9;Gucheng
66;2013;3;3;17;44;119;12.1;1009.1;-9;0;NW;1.7;Gucheng
67;2013;3;3;18;78;178;14.6;1010.1;-13.6;0;NNW;4.4;Gucheng
68;2013;3;3;19;150;268;13.8;1011.3;-13.3;0;W;1.2;Gucheng
69;2013;3;3;20;126;193;12.6;1011.4;-13.4;0;WNW;1.4;Gucheng
70;2013;3;3;21;34;39;10.3;1011.7;-12.4;0;WNW;2.1;Gucheng
71;2013;3;3;22;14;32;9.4;1011.9;-11.9;0;WNW;1.4;Gucheng
72;2013;3;3;23;20;43;11;1012.7;-11.8;0;E;0.5;Gucheng
73;2013;3;4;0;28;59;10.1;1013.6;-11.9;0;NNE;3.5;Gucheng
74;2013;3;4;1;23;53;9.5;1014.5;-11.8;0;NE;2;Gucheng
75;2013;3;4;2;16;38;8.6;1014.7;-12.5;0;WNW;1;Gucheng
76;2013;3;4;3;13;40;8.1;1014.9;-13;0;N;1.6;Gucheng
77;2013;3;4;4;13;40;7.2;1015.8;-13.1;0;SW;0.9;Gucheng
78;2013;3;4;5;12;31;3.7;1016.4;-12.7;0;E;0.2;Gucheng
79;2013;3;4;6;8;20;3.2;1016.9;-11.9;0;E;0.5;Gucheng
80;2013;3;4;7;5;10;7;1017.9;-12.2;0;N;0.8;Gucheng
81;2013;3;4;8;7;21;8.7;1018.7;-11.3;0;SE;1.5;Gucheng
82;2013;3;4;9;15;49;10.1;1018.5;-11.9;0;ESE;3.2;Gucheng
83;2013;3;4;10;19;50;11.1;1018.4;-12.4;0;SSE;1.8;Gucheng
84;2013;3;4;11;19;35;12.7;1017.6;-12.5;0;ESE;1.8;Gucheng
85;2013;3;4;12;18;31;14.3;1016.7;-12.9;0;WNW;0.9;Gucheng
86;2013;3;4;13;18;32;14.8;1015.7;-12.5;0;S;2.8;Gucheng
87;2013;3;4;14;19;22;14.8;1014.9;-13.4;0;SSW;1.7;Gucheng
88;2013;3;4;15;22;27;15;1014.2;-14.2;0;SSW;2.3;Gucheng
89;2013;3;4;16;26;36;14.7;1013.8;-12.6;0;W;1.3;Gucheng
90;2013;3;4;17;28;34;12.7;1014;-11.1;0;W;1.8;Gucheng
91;2013;3;4;18;32;55;11.2;1014.5;-11.6;0;WSW;0.9;Gucheng
92;2013;3;4;19;38;82;9.7;1014.7;-10.5;0;W;1.7;Gucheng
93;2013;3;4;20;45;96;8.4;1014.9;-10.5;0;SSE;1;Gucheng
94;2013;3;4;21;57;108;7.8;1015;-10.1;0;W;1.6;Gucheng
95;2013;3;4;22;72;106;5.8;1014.6;-10.1;0;WNW;0.9;Gucheng
96;2013;3;4;23;83;156;5.9;1013.7;-10;0;WNW;1.3;Gucheng
97;2013;3;5;0;99;156;5.7;1013.3;-9.7;0;W;0.9;Gucheng
98;2013;3;5;1;111;159;3;1012.7;-8.4;0;NE;0.5;Gucheng
99;2013;3;5;2;122;162;1.3;1012.4;-8;0;ENE;0.2;Gucheng
100;2013;3;5;3;122;157;0.6;1012;-7.9;0;WNW;0.1;Gucheng
101;2013;3;5;4;111;147;0.5;1011.8;-8.5;0;W;0.5;Gucheng
102;2013;3;5;5;95;158;-0.2;1011.9;-8.2;0;NW;0.4;Gucheng
103;2013;3;5;6;86;108;0.1;1011.7;-7.9;0;WNW;0.2;Gucheng
104;2013;3;5;7;88;124;1.6;1011.5;-8;0;NNW;0.2;Gucheng
105;2013;3;5;8;93;134;5.4;1011.3;-10;0;SE;2.3;Gucheng
106;2013;3;5;9;98;137;7.7;1010.7;-9.3;0;ESE;1.7;Gucheng
107;2013;3;5;10;109;151;9;1009.9;-9;0;SE;2.9;Gucheng
108;2013;3;5;11;114;141;10.1;1009.1;-9.1;0;SE;2;Gucheng
109;2013;3;5;12;115;144;12.4;1007.6;-8.8;0;SE;1.6;Gucheng
110;2013;3;5;13;120;139;13.3;1006.4;-8.6;0;NNW;0.9;Gucheng
111;2013;3;5;14;125;130;14.3;1005.5;-7.8;0;SE;1.6;Gucheng
112;2013;3;5;15;133;137;14.4;1005.2;-7.7;0;E;0.6;Gucheng
113;2013;3;5;16;146;155;13.6;1005;-7.2;0;E;0.7;Gucheng
114;2013;3;5;17;162;190;12.4;1005.5;-7.1;0;NE;1.1;Gucheng
115;2013;3;5;18;174;212;10;1006;-6.4;0;NE;0;Gucheng
116;2013;3;5;19;186;226;7.6;1006.5;-6.2;0;SE;0;Gucheng
117;2013;3;5;20;203;250;6.2;1006.9;-6.1;0;W;0.7;Gucheng
118;2013;3;5;21;217;264;5.1;1007;-5.6;0;WNW;0.8;Gucheng
119;2013;3;5;22;224;271;4.3;1006.8;-5.2;0;WNW;0.1;Gucheng
120;2013;3;5;23;228;289;3.6;1006.5;-5.1;0;N;0.2;Gucheng
121;2013;3;6;0;216;241;3.3;1006.5;-5.4;0;N;0;Gucheng
122;2013;3;6;1;200;214;2.5;1006.3;-4.7;0;N;0.2;Gucheng
123;2013;3;6;2;192;207;2.3;1006;-4.7;0;NNW;0.2;Gucheng
124;2013;3;6;3;185;186;2;1005.8;-5.4;0;W;0.5;Gucheng
125;2013;3;6;4;148;177;2;1005.5;-5.4;0;WNW;0;Gucheng
126;2013;3;6;5;144;173;2.4;1005.6;-5.3;0;ESE;0.8;Gucheng
127;2013;3;6;6;174;175;3.1;1006.4;-5.8;0;SE;0.6;Gucheng
128;2013;3;6;7;178;180;4.8;1007.3;-6.2;0;ENE;1.6;Gucheng
129;2013;3;6;8;193;217;6;1007.5;-5.7;0;NNW;0.6;Gucheng
130;2013;3;6;9;209;251;7.4;1007.3;-5;0;NE;0;Gucheng
131;2013;3;6;10;209;240;9.6;1006.7;-5.1;0;ENE;1.3;Gucheng
132;2013;3;6;11;212;242;10.2;1005.7;-4.2;0;SE;1;Gucheng
133;2013;3;6;12;218;277;11;1005;-4.7;0;S;0.8;Gucheng
134;2013;3;6;13;234;283;13.5;1004.1;-4.2;0;S;0.7;Gucheng
135;2013;3;6;14;245;285;14.6;1003.4;-4.2;0;S;1.3;Gucheng
136;2013;3;6;15;238;284;14.6;1003.4;-3.7;0;W;1.6;Gucheng
137;2013;3;6;16;162;288;14.1;1003.4;-3.7;0;WSW;1.2;Gucheng
138;2013;3;6;17;3;289;12.3;1004;-3.9;0;W;0.7;Gucheng
139;2013;3;6;18;3;290;10.5;1005;-3.6;0;NW;0.9;Gucheng
140;2013;3;6;19;120;307;7.7;1005.7;-2.6;0;NW;0.9;Gucheng
141;2013;3;6;20;248;320;6.1;1006.2;-2.8;0;WNW;0.9;Gucheng
142;2013;3;6;21;287;349;5.3;1006;-2.8;0;NW;0.9;Gucheng
143;2013;3;6;22;292;347;5.3;1005.6;-2.8;0;SW;0.7;Gucheng
144;2013;3;6;23;272;329;5.9;1005.6;-2.7;0;WNW;0.5;Gucheng
145;2013;3;7;0;279;373;4.9;1005.4;-2.7;0;W;1;Gucheng
146;2013;3;7;1;284;391;4.2;1005.3;-2.9;0;NW;0.9;Gucheng
147;2013;3;7;2;280;375;4;1004.9;-3.1;0;S;0.8;Gucheng
148;2013;3;7;3;261;331;2.6;1004.5;-3.3;0;W;0.6;Gucheng
149;2013;3;7;4;201;248;1.8;1004.6;-3.3;0;NNE;0.6;Gucheng
150;2013;3;7;5;149;165;1.1;1004.8;-3.6;0;N;0;Gucheng
151;2013;3;7;6;131;152;1.3;1004.7;-3.2;0;ESE;0.5;Gucheng
152;2013;3;7;7;126;165;4.2;1005;-2;0;WSW;0.7;Gucheng
153;2013;3;7;8;154;187;8.6;1004.7;-2.4;0;SE;0.7;Gucheng
154;2013;3;7;9;223;304;10.3;1004.1;-2.1;0;E;0.7;Gucheng
155;2013;3;7;10;274;345;13.3;1003.2;-1.5;0;SE;1.4;Gucheng
156;2013;3;7;11;301;362;15.5;1001.4;-2;0;ESE;2.1;Gucheng
157;2013;3;7;12;328;399;16.4;999.5;-3.7;0;S;2.1;Gucheng
158;2013;3;7;13;315;357;16.8;998;-3.9;0;S;2.6;Gucheng
159;2013;3;7;14;251;298;18.5;996.5;-3.6;0;SSE;2.6;Gucheng
160;2013;3;7;15;161;170;18.4;995.6;-2.6;0;SW;2.6;Gucheng
161;2013;3;7;16;198;253;17.7;995.1;-1.6;0;SW;0.8;Gucheng
162;2013;3;7;17;222;284;14.9;994.9;-1.3;0;W;0.4;Gucheng
163;2013;3;7;18;243;322;12.2;995.3;-0.4;0;NE;0.5;Gucheng
164;2013;3;7;19;272;364;10.8;995.7;-0.4;0;N;0;Gucheng
165;2013;3;7;20;299;411;10.1;995.7;-0.1;0;N;0.2;Gucheng
166;2013;3;7;21;318;427;8.6;995.9;-0.5;0;W;0.5;Gucheng
167;2013;3;7;22;302;373;7.6;996.1;-0.6;0;W;0;Gucheng
168;2013;3;7;23;278;350;9.7;996.4;-2.3;0;N;1.8;Gucheng
169;2013;3;8;0;264;324;6.9;996.2;-1.8;0;NNE;0;Gucheng
170;2013;3;8;1;248;279;5.7;996.6;-1.9;0;N;0.1;Gucheng
171;2013;3;8;2;254;303;5.1;996.3;-1.8;0;SSE;0.5;Gucheng
172;2013;3;8;3;251;299;5.1;996;-1.8;0;W;0.8;Gucheng
173;2013;3;8;4;247;282;4.8;996.6;-1.9;0;WSW;0.8;Gucheng
174;2013;3;8;5;247;295;4.2;997.3;-1.8;0;WNW;0.7;Gucheng
175;2013;3;8;6;240;274;3.8;997.8;-1.6;0;WNW;0.2;Gucheng
176;2013;3;8;7;250;293;6.8;998.4;-1.1;0;NNE;0.7;Gucheng
177;2013;3;8;8;258;294;12.5;998.8;-1.5;0;NNE;0.8;Gucheng
178;2013;3;8;9;260;317;16.7;999.1;-1.4;0;SSW;1.5;Gucheng
179;2013;3;8;10;266;329;19.2;998.8;-3.1;0;SW;1.7;Gucheng
180;2013;3;8;11;233;262;20.4;998.4;-1.4;0;SW;2.1;Gucheng
181;2013;3;8;12;273;386;21.2;997.2;-4.1;0;SSE;3.1;Gucheng
182;2013;3;8;13;222;268;22.4;996.2;-3.1;0;S;1.9;Gucheng
183;2013;3;8;14;152;232;18.1;996;1.1;0;SE;4.7;Gucheng
184;2013;3;8;15;179;400;14.9;997.2;0.7;0;ESE;2.6;Gucheng
185;2013;3;8;16;245;542;12.7;997.7;0.1;0;ESE;2.6;Gucheng
186;2013;3;8;17;169;298;10.3;998;-1.1;0;SE;2.2;Gucheng
187;2013;3;8;18;124;200;9;998.6;-2;0;S;0.7;Gucheng
188;2013;3;8;19;95;113;8.1;998.6;-1.7;0;S;0.1;Gucheng
189;2013;3;8;20;85;102;7.6;998.3;-1.4;0;ENE;0.4;Gucheng
190;2013;3;8;21;95;129;6.8;997.9;-2.4;0;E;0;Gucheng
191;2013;3;8;22;84;88;6.5;997.1;-1.9;0;NE;1;Gucheng
192;2013;3;8;23;95;107;5.9;995.7;-2.7;0;ENE;0.7;Gucheng
193;2013;3;9;0;86;90;4.7;994.3;-3.6;0;E;0;Gucheng
194;2013;3;9;1;54;72;4.3;993.1;-3.5;0;W;1.5;Gucheng
195;2013;3;9;2;92;101;4.3;992.1;-3.7;0;W;1.3;Gucheng
196;2013;3;9;3;91;97;3.5;990.9;-3.8;0;W;0.5;Gucheng
197;2013;3;9;4;94;102;2.8;989.9;-3.6;0;N;0.1;Gucheng
198;2013;3;9;5;98;101;2.5;990;-3.4;0;N;0;Gucheng
199;2013;3;9;6;96;118;2.8;990.3;-2.9;0;NW;0.5;Gucheng
200;2013;3;9;7;101;123;4.4;990.8;-2.3;0;WSW;0.7;Gucheng
201;2013;3;9;8;106;124;10;991.7;-2;0;E;1.7;Gucheng
202;2013;3;9;9;110;236;17.9;994.1;-1.4;0;W;5.1;Gucheng
203;2013;3;9;10;86;947;15.4;996.3;-5.7;0;W;6.9;Gucheng
204;2013;3;9;11;57;983;14.2;998.8;-9.8;0;W;4.5;Gucheng
205;2013;3;9;12;87;NA;12;1002.4;-14.7;0;NNW;7.3;Gucheng
206;2013;3;9;13;69;NA;10.4;1004.5;-16.9;0;WNW;4.5;Gucheng
207;2013;3;9;14;51;957;10.8;1005.9;-18.6;0;N;3.5;Gucheng
208;2013;3;9;15;34;438;10.4;1007;-17.9;0;SE;2.1;Gucheng
209;2013;3;9;16;20;238;10.8;1008.7;-18.6;0;N;3.5;Gucheng
210;2013;3;9;17;12;154;9.5;1010.7;-18.6;0;N;2.3;Gucheng
211;2013;3;9;18;12;111;7.7;1013.8;-19.1;0;NNW;2.3;Gucheng
212;2013;3;9;19;18;113;6.6;1015.9;-19.1;0;N;2.8;Gucheng
213;2013;3;9;20;15;83;5.7;1017.5;-19;0;WNW;1.4;Gucheng
214;2013;3;9;21;15;76;4.9;1018.5;-18.9;0;NW;0.9;Gucheng
215;2013;3;9;22;11;47;4.9;1019;-19.6;0;W;0.8;Gucheng
216;2013;3;9;23;9;24;2.5;1019.4;-18.3;0;N;0.2;Gucheng
217;2013;3;10;0;3;8;3.4;1018.9;-18.1;0;NNE;1;Gucheng
218;2013;3;10;1;8;9;5.4;1019.3;-20;0;NNW;1.6;Gucheng
219;2013;3;10;2;3;7;4;1019.1;-17.6;0;W;1.2;Gucheng
220;2013;3;10;3;16;47;3.7;1019.4;-18.5;0;W;0.2;Gucheng
221;2013;3;10;4;31;58;0.9;1020.1;-16.5;0;ESE;0.7;Gucheng
222;2013;3;10;5;37;56;0.3;1020.4;-15.7;0;NNW;0.7;Gucheng
223;2013;3;10;6;29;64;-0.9;1020.7;-13.8;0;NE;0.6;Gucheng
224;2013;3;10;7;24;42;3.8;1021.6;-15.5;0;SW;2;Gucheng
225;2013;3;10;8;26;64;6.1;1021.7;-16.5;0;SW;3.3;Gucheng
226;2013;3;10;9;22;41;7.1;1021.2;-17.1;0;S;2.9;Gucheng
227;2013;3;10;10;21;55;8.8;1020.3;-15.7;0;SW;3.3;Gucheng
228;2013;3;10;11;29;64;9.9;1019.8;-16.4;0;SSE;3.5;Gucheng
229;2013;3;10;12;35;62;11;1018.9;-15.5;0;WSW;3;Gucheng
230;2013;3;10;13;29;57;11.7;1017.8;-14.1;0;SSE;3.6;Gucheng
231;2013;3;10;14;35;59;11.5;1017;-13.5;0;S;2.9;Gucheng
232;2013;3;10;15;42;70;10.8;1016.6;-14.1;0;SSW;2.5;Gucheng
233;2013;3;10;16;45;82;10.4;1016.2;-14.4;0;SW;3.1;Gucheng
234;2013;3;10;17;42;81;9.3;1016.1;-13.2;0;S;2;Gucheng
235;2013;3;10;18;54;109;8.3;1016.4;-12.2;0;SSW;2.1;Gucheng
236;2013;3;10;19;68;132;7.6;1016.8;-11.7;0;SW;1.7;Gucheng
237;2013;3;10;20;85;141;6.1;1017.1;-11.1;0;WSW;1.1;Gucheng
238;2013;3;10;21;98;164;5.4;1017.2;-10.8;0;WSW;1.2;Gucheng
239;2013;3;10;22;106;172;5.1;1016.6;-10.3;0;WSW;2.2;Gucheng
240;2013;3;10;23;110;169;4.5;1016.8;-10.4;0;NE;1.1;Gucheng
241;2013;3;11;0;125;184;2.7;1016.7;-9;0;W;0.8;Gucheng
242;2013;3;11;1;127;203;1.5;1016.1;-8.9;0;W;1;Gucheng
243;2013;3;11;2;128;213;0;1015.3;-7.7;0;NE;0.6;Gucheng
244;2013;3;11;3;114;160;-0.7;1015.2;-8.2;0;NE;0;Gucheng
245;2013;3;11;4;80;115;-1.1;1015.1;-7.9;0;W;0.8;Gucheng
246;2013;3;11;5;100;160;-1.4;1014.9;-8.4;0;W;0.5;Gucheng
247;2013;3;11;6;82;121;-1.3;1015.1;-7.4;0;N;0.1;Gucheng
248;2013;3;11;7;98;145;0.7;1015.3;-7.8;0;ESE;0.4;Gucheng
249;2013;3;11;8;100;161;3.2;1015.3;-8.8;0;ESE;1.5;Gucheng
250;2013;3;11;9;122;188;5;1014.8;-9.2;0;SE;1.7;Gucheng
251;2013;3;11;10;123;178;6.4;1013.8;-9.1;0;ENE;1;Gucheng
252;2013;3;11;11;123;170;8;1012.8;-9;0;NE;1.3;Gucheng
253;2013;3;11;12;134;182;9.5;1011.4;-8.6;0;ESE;0.8;Gucheng
254;2013;3;11;13;136;165;10.4;1010.2;-7.8;0;S;2.6;Gucheng
255;2013;3;11;14;124;159;10.8;1009;-7;0;SW;1;Gucheng
256;2013;3;11;15;124;166;10.7;1008.2;-7.1;0;S;1.5;Gucheng
257;2013;3;11;16;141;184;10.3;1007.4;-6.5;0;WSW;1.5;Gucheng
258;2013;3;11;17;148;208;9.6;1007.6;-6.3;0;SSW;1.3;Gucheng
259;2013;3;11;18;170;245;9.7;1007.8;-6.2;0;S;1.9;Gucheng
260;2013;3;11;19;192;271;9.6;1008;-5.9;0;SSE;1.2;Gucheng
261;2013;3;11;20;197;277;9.5;1008.2;-5.6;0;SSE;1.6;Gucheng
262;2013;3;11;21;201;276;9.1;1007.8;-4.5;0;S;0;Gucheng
263;2013;3;11;22;204;293;8.7;1007.4;-3.5;0;SSW;0;Gucheng
264;2013;3;11;23;219;307;7.9;1006.1;-3.6;0;S;0.5;Gucheng
265;2013;3;12;0;167;243;6.5;1005.4;-4.3;0;W;1;Gucheng
266;2013;3;12;1;112;179;5.9;1005;-3.5;0;E;0.4;Gucheng
267;2013;3;12;2;113;160;6.7;1004;-4.4;0;ESE;0;Gucheng
268;2013;3;12;3;118;169;6.1;1004.1;-1.8;0.1;ESE;1;Gucheng
269;2013;3;12;4;128;198;4.3;1004.5;1.2;0.7;ESE;0.7;Gucheng
270;2013;3;12;5;141;231;4.6;1004.2;1.1;0.1;NNW;1.1;Gucheng
271;2013;3;12;6;148;164;4.1;1004.7;1.6;1.3;NW;0.7;Gucheng
272;2013;3;12;7;146;164;3.5;1004.8;1.5;0.8;WNW;0.2;Gucheng
273;2013;3;12;8;128;164;3.2;1004.8;1.6;0.3;ENE;1.3;Gucheng
274;2013;3;12;9;124;95;3.3;1004.8;1.5;0;NNE;0.7;Gucheng
275;2013;3;12;10;132;96;3.5;1004.9;1.4;0;ENE;1.3;Gucheng
276;2013;3;12;11;134;94;4.2;1004.7;1.9;0;NNE;1.3;Gucheng
277;2013;3;12;12;136;103;4.7;1004.9;2.1;0;ENE;1.3;Gucheng
278;2013;3;12;13;156;116;5.5;1004.7;2.1;0;NE;1.1;Gucheng
279;2013;3;12;14;152;108;6.1;1005.1;2.5;0;ESE;2.1;Gucheng
280;2013;3;12;15;140;92;6.6;1005.7;3;0;ENE;1.9;Gucheng
281;2013;3;12;16;150;115;7.6;1006.1;2.3;0;SSW;0.5;Gucheng
282;2013;3;12;17;152;103;6.9;1007.2;3;0;ESE;1.1;Gucheng
283;2013;3;12;18;125;132;6.1;1009.1;2.7;0;NNW;0.9;Gucheng
284;2013;3;12;19;131;151;5.1;1010.6;2.8;0;WSW;0.9;Gucheng
285;2013;3;12;20;139;159;4.5;1012.4;2.5;0;NNE;0.8;Gucheng
286;2013;3;12;21;145;110;4.3;1013.7;1.5;0;NE;0.6;Gucheng
287;2013;3;12;22;128;103;5.5;1014.8;-4.9;0;N;1.3;Gucheng
288;2013;3;12;23;145;109;5.6;1015.6;-7.3;0;ENE;1.4;Gucheng
289;2013;3;13;0;88;88;4.7;1016.4;-8.1;0;NE;1.8;Gucheng
290;2013;3;13;1;44;44;3.9;1016.7;-9.8;0;ENE;1.9;Gucheng
291;2013;3;13;2;14;14;3;1017.2;-9.6;0;ENE;1.2;Gucheng
292;2013;3;13;3;12;12;1.3;1017.7;-8.3;0;SSE;0.8;Gucheng
293;2013;3;13;4;12;NA;-0.1;1018.5;-8.8;0;SSE;0;Gucheng
294;2013;3;13;5;12;NA;-0.8;1019.2;-7.8;0;N;0;Gucheng
295;2013;3;13;6;14;NA;1.7;1020.3;-10.8;0;WSW;0.5;Gucheng
296;2013;3;13;7;14;14;3.7;1021.5;-10.4;0;ENE;1.6;Gucheng
297;2013;3;13;8;18;36;4.9;1022.7;-11.7;0;NE;2.2;Gucheng
298;2013;3;13;9;24;37;6.1;1023;-11.1;0;E;1.4;Gucheng
299;2013;3;13;10;15;15;6.5;1022.9;-12.7;0;ENE;1.7;Gucheng
300;2013;3;13;11;14;6;6.8;1022.2;-12.9;0;E;3.4;Gucheng
301;2013;3;13;12;3;9;7.5;1021.5;-12.3;0;E;2.9;Gucheng
302;2013;3;13;13;6;10;8.1;1020.8;-13.6;0;NNE;1.8;Gucheng
303;2013;3;13;14;18;6;8.5;1020.2;-13.2;0;ESE;2.2;Gucheng
304;2013;3;13;15;6;8;8.4;1019.9;-13.3;0;ESE;1.8;Gucheng
305;2013;3;13;16;12;16;8;1019.9;-11.9;0;SSE;2.7;Gucheng
306;2013;3;13;17;28;38;6.8;1020.5;-10.9;0;S;2.6;Gucheng
307;2013;3;13;18;38;51;5.9;1021.1;-9.2;0;S;1.4;Gucheng
308;2013;3;13;19;47;73;5.4;1021.7;-10;0;S;2.2;Gucheng
309;2013;3;13;20;57;79;4.5;1022.2;-9.3;0;S;0.9;Gucheng
310;2013;3;13;21;53;73;4.1;1022.3;-8;0;SW;0.9;Gucheng
311;2013;3;13;22;70;102;4.1;1022.2;-8;0;SSW;2;Gucheng
312;2013;3;13;23;67;88;3.3;1022.3;-6.7;0;SW;1.5;Gucheng
313;2013;3;14;0;69;93;2.7;1022.5;-4.5;0;SSW;2.2;Gucheng
314;2013;3;14;1;75;102;1.6;1022.5;-4.1;0;S;1.2;Gucheng
315;2013;3;14;2;80;88;0.9;1022.3;-4.7;0;SW;0.9;Gucheng
316;2013;3;14;3;62;64;0;1021.9;-5.2;0;E;0.7;Gucheng
317;2013;3;14;4;71;55;-0.5;1021.9;-4.7;0;E;0;Gucheng
318;2013;3;14;5;54;63;0.1;1022.3;-4;0;E;1.9;Gucheng
319;2013;3;14;6;64;52;-0.3;1022.3;-4.2;0;E;1.5;Gucheng
320;2013;3;14;7;76;99;0.1;1022.7;-4.4;0;E;1.8;Gucheng
321;2013;3;14;8;86;91;0.8;1022.9;-4.4;0;E;1.6;Gucheng
