No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
100;2013;3;5;3;104;136;4.5;1015.7;-9.3;0;N;0;Dongsi
101;2013;3;5;4;115;138;1.3;1015.7;-8.8;0;ESE;1.2;Dongsi
102;2013;3;5;5;131;146;0.4;1015.7;-9.6;0;ENE;0.8;Dongsi
103;2013;3;5;6;123;133;-0.2;1015.5;-8.4;0;ENE;1;Dongsi
104;2013;3;5;7;106;139;2.1;1015.4;-8.6;0;E;0.9;Dongsi
105;2013;3;5;8;107;150;5;1015.1;-8.9;0;E;1;Dongsi
106;2013;3;5;9;117;165;6.7;1014.5;-8.9;0;E;1.3;Dongsi
107;2013;3;5;10;131;176;9.1;1013.8;-8.5;0;E;0.9;Dongsi
108;2013;3;5;11;141;177;10.9;1012.8;-8.4;0;ESE;1.3;Dongsi
109;2013;3;5;12;153;190;12.3;1011.4;-8.8;0;E;0;Dongsi
110;2013;3;5;13;169;198;13;1010.1;-8.3;0;ENE;1.5;Dongsi
111;2013;3;5;14;169;181;13.3;1009.5;-8;0;ENE;1.6;Dongsi
112;2013;3;5;15;174;198;13.8;1009.1;-7.6;0;E;1.9;Dongsi
113;2013;3;5;16;194;221;13.2;1009;-7.5;0;ENE;1.8;Dongsi
114;2013;3;5;17;208;243;11.6;1009.4;-7.3;0;NNE;0.7;Dongsi
115;2013;3;5;18;213;249;9.4;1009.8;-5.7;0;ESE;0.7;Dongsi
116;2013;3;5;19;203;236;6.7;1010.4;-5;0;ESE;0.1;Dongsi
117;2013;3;5;20;209;240;5.2;1010.7;-4.7;0;N;0;Dongsi
118;2013;3;5;21;222;250;4.3;1010.5;-2.6;0;ENE;1;Dongsi
119;2013;3;5;22;228;245;4.3;1010.7;-4.2;0;E;0.8;Dongsi
120;2013;3;5;23;227;240;4.9;1010.5;-5.8;0;E;0;Dongsi
121;2013;3;6;0;236;251;5.6;1010.4;-7;0;NE;0.8;Dongsi
122;2013;3;6;1;245;261;3.5;1010.2;-6;0;NNE;0.5;Dongsi
123;2013;3;6;2;176;220;6.3;1009.9;-7;0;NE;1;Dongsi
124;2013;3;6;3;168;191;6.3;1009.6;-7;0;NE;0.7;Dongsi
125;2013;3;6;4;155;182;5.1;1009.5;-6.5;0;NE;1;Dongsi
126;2013;3;6;5;152;176;4.6;1009.8;-6.3;0;NE;0.7;Dongsi
127;2013;3;6;6;154;181;4.1;1010.3;-6.2;0;N;0.8;Dongsi
128;2013;3;6;7;190;194;5.3;1011;-6;0;NE;0.9;Dongsi
129;2013;3;6;8;193;199;6.9;1010.8;-6.5;0;NNW;1.3;Dongsi
130;2013;3;6;9;185;200;8.4;1010.8;-6.6;0;N;0.8;Dongsi
131;2013;3;6;10;138;172;8.8;1010.4;-6.2;0;NE;1.1;Dongsi
132;2013;3;6;11;177;177;9.5;1009.5;-6;0;ENE;1;Dongsi
133;2013;3;6;12;182;197;10.4;1008.5;-5.6;0;ENE;0.2;Dongsi
134;2013;3;6;13;198;220;11.5;1007.6;-5.1;0;SSE;0.8;Dongsi
135;2013;3;6;14;221;245;13.2;1006.9;-4.5;0;SSW;1;Dongsi
136;2013;3;6;15;240;258;14.7;1007;-4.6;0;SW;1.3;Dongsi
137;2013;3;6;16;245;261;14.6;1007.2;-4.7;0;SSW;0;Dongsi
138;2013;3;6;17;239;264;11.8;1007.9;-4.4;0;W;0.6;Dongsi
139;2013;3;6;18;240;275;8.5;1008.5;-4;0;WNW;0;Dongsi
140;2013;3;6;19;245;289;8.5;1009.3;-4.4;0;WSW;0.4;Dongsi
141;2013;3;6;20;244;292;5.8;1009.9;-3.6;0;WSW;0.2;Dongsi
142;2013;3;6;21;247;293;5.3;1009.4;-4;0;WSW;0.7;Dongsi
143;2013;3;6;22;248;285;8.3;1009.3;-3.6;0;SE;1.8;Dongsi
144;2013;3;6;23;246;283;5;1009.4;-3.3;0;NNE;1;Dongsi
145;2013;3;7;0;251;280;2.9;1009.2;-3.2;0;E;0.6;Dongsi
146;2013;3;7;1;245;274;2.2;1009;-3.3;0;WSW;1.6;Dongsi
147;2013;3;7;2;253;278;3.3;1008.9;-3.3;0;ENE;1.6;Dongsi
148;2013;3;7;3;250;272;1.2;1008.3;-3.9;0;SSE;0.4;Dongsi
149;2013;3;7;4;242;266;0.9;1008.5;-2.5;0;NE;1.4;Dongsi
150;2013;3;7;5;242;264;0.5;1008.6;-3.4;0;E;0.9;Dongsi
151;2013;3;7;6;242;262;-0.4;1008.4;-3.3;0;E;0.1;Dongsi
152;2013;3;7;7;261;281;2.6;1008.7;-1.8;0;N;0;Dongsi
153;2013;3;7;8;292;314;8.9;1008.7;-2.1;0;ESE;0.9;Dongsi
154;2013;3;7;9;300;337;9.4;1007.9;-2.6;0;E;1.1;Dongsi
155;2013;3;7;10;289;313;10.5;1007.2;-2.6;0;E;1;Dongsi
156;2013;3;7;11;260;279;14.7;1005.5;-2.3;0;ESE;3.2;Dongsi
157;2013;3;7;12;288;324;16;1003.2;-2.5;0;SSE;2.7;Dongsi
158;2013;3;7;13;312;319;17.9;1001.8;-3;0;SSW;2.5;Dongsi
159;2013;3;7;14;295;297;18.1;1000.5;-3.4;0;SW;1.8;Dongsi
160;2013;3;7;15;308;322;19.5;999.3;-4.8;0;SW;3;Dongsi
161;2013;3;7;16;243;293;19.1;998.9;-3.8;0;SSE;0.9;Dongsi
162;2013;3;7;17;214;219;17.3;998.5;-3.5;0;SE;0.4;Dongsi
163;2013;3;7;18;206;224;12.5;998.9;-2.2;0;N;0.7;Dongsi
164;2013;3;7;19;193;211;11.2;999.4;-1.6;0;N;1;Dongsi
165;2013;3;7;20;184;244;10.2;999.6;0.2;0;NW;0.5;Dongsi
166;2013;3;7;21;258;349;8.6;999.5;0.1;0;N;0.6;Dongsi
167;2013;3;7;22;438;552;8.1;1000.1;-0.9;0;E;0.8;Dongsi
168;2013;3;7;23;520;585;7;1000;-1.4;0;SE;0.4;Dongsi
169;2013;3;8;0;488;518;5.4;1000;-1.5;0;ENE;0.9;Dongsi
170;2013;3;8;1;450;455;5.3;1000.2;-1.8;0;WNW;0.9;Dongsi
171;2013;3;8;2;362;407;4.1;999.9;-2.3;0;WNW;0;Dongsi
172;2013;3;8;3;322;364;3.5;999.8;-2.5;0;SW;0.6;Dongsi
173;2013;3;8;4;308;336;3.4;1000.2;-2.6;0;WSW;1;Dongsi
174;2013;3;8;5;296;322;3.4;1001;-2;0;WNW;0.2;Dongsi
175;2013;3;8;6;123;131;3.5;1001.6;-2.5;0;E;0.7;Dongsi
176;2013;3;8;7;3;6;6.6;1002.2;-0.9;0;S;0.1;Dongsi
177;2013;3;8;8;3;223;11.6;1002.3;-1.9;0;ESE;1;Dongsi
178;2013;3;8;9;311;373;16.6;1002.6;-3.5;0;S;1;Dongsi
179;2013;3;8;10;260;197;19.9;1002.4;-5.2;0;E;0.9;Dongsi
180;2013;3;8;11;200;203;21.2;1002;-2.7;0;SE;3.1;Dongsi
181;2013;3;8;12;108;114;21.7;1001.1;-4.4;0;SSW;2.9;Dongsi
182;2013;3;8;13;159;202;17.2;1001;0.8;0;SE;3.5;Dongsi
183;2013;3;8;14;203;493;13.8;1001.2;-0.3;0;SE;4.9;Dongsi
184;2013;3;8;15;284;422;11.9;1001.5;-2;0;ESE;5.1;Dongsi
185;2013;3;8;16;163;240;10.9;1001.7;-1.5;0;SE;2.4;Dongsi
186;2013;3;8;17;111;131;9.9;1001.9;-1.5;0;SSE;1.6;Dongsi
187;2013;3;8;18;52;83;9.2;1002.4;-1;0;SE;1.3;Dongsi
188;2013;3;8;19;88;111;8.4;1002.4;-2.3;0;ESE;1.9;Dongsi
189;2013;3;8;20;58;72;7.2;1002.2;-3.7;0;ESE;3;Dongsi
190;2013;3;8;21;57;80;6;1002;-4.5;0;ESE;1.9;Dongsi
191;2013;3;8;22;87;43;5.9;1001.1;-5.1;0;S;1;Dongsi
192;2013;3;8;23;48;53;5.3;999.2;-5.1;0;SSE;0.4;Dongsi
193;2013;3;9;0;50;69;4.4;997.9;-4.9;0;SSE;0;Dongsi
194;2013;3;9;1;58;77;3;996.9;-4.2;0;N;0.1;Dongsi
195;2013;3;9;2;64;93;2.6;995.9;-3.7;0;ENE;1.2;Dongsi
196;2013;3;9;3;74;98;2.3;994.7;-4.2;0;E;0.9;Dongsi
197;2013;3;9;4;83;99;1.7;993.7;-4;0;E;0;Dongsi
198;2013;3;9;5;81;108;2.4;993.9;-3.9;0;NNW;1.7;Dongsi
199;2013;3;9;6;104;112;4;994.1;-3.5;0;NW;1.4;Dongsi
200;2013;3;9;7;113;135;5;994.7;-2.8;0;ENE;1.7;Dongsi
201;2013;3;9;8;110;140;7;996;-3.3;0;SSE;0.4;Dongsi
202;2013;3;9;9;114;158;14.3;997.3;-1.8;0;NNW;5.3;Dongsi
203;2013;3;9;10;151;365;17.3;999.6;-5.9;0;NNW;7.5;Dongsi
204;2013;3;9;11;94;556;13.8;1002.9;-10.9;0;N;6.1;Dongsi
205;2013;3;9;12;77;NA;11.7;1005.8;-16.8;0;N;9.2;Dongsi
206;2013;3;9;13;43;587;9.9;1008.5;-19.3;0;N;6.4;Dongsi
207;2013;3;9;14;42;602;9.5;1009.8;-19.6;0;N;7.1;Dongsi
208;2013;3;9;15;38;495;9.7;1011.1;-19.4;0;NNW;4.7;Dongsi
209;2013;3;9;16;22;276;10;1012.8;-20.3;0;NNW;6.2;Dongsi
210;2013;3;9;17;17;187;8.9;1014.7;-20.1;0;NNW;6.5;Dongsi
211;2013;3;9;18;23;143;7.9;1017.5;-20.8;0;NNE;5.2;Dongsi
212;2013;3;9;19;13;94;6.9;1019.2;-20.6;0;NNW;7.1;Dongsi
213;2013;3;9;20;13;136;6.1;1021;-20.3;0;N;8.8;Dongsi
214;2013;3;9;21;12;66;5.6;1022.6;-19.9;0;N;4.5;Dongsi
215;2013;3;9;22;9;35;5.3;1023.1;-20.1;0;NNE;2.4;Dongsi
216;2013;3;9;23;9;12;4.3;1023.4;-20.1;0;NNE;1.6;Dongsi
217;2013;3;10;0;13;16;2.1;1022.9;-17.5;0;ESE;1.6;Dongsi
218;2013;3;10;1;3;10;0.2;1023.2;-16.6;0;E;0.5;Dongsi
219;2013;3;10;2;3;12;-1.6;1023.1;-15.8;0;N;0;Dongsi
220;2013;3;10;3;13;19;-0.9;1023.3;-15.9;0;N;0;Dongsi
221;2013;3;10;4;3;20;-1.9;1024;-14.7;0;NNE;0;Dongsi
222;2013;3;10;5;18;52;-2.8;1024.1;-13.4;0;N;0;Dongsi
223;2013;3;10;6;22;47;-2.1;1024.4;-13.3;0;N;0.1;Dongsi
224;2013;3;10;7;29;44;3.7;1025.4;-15.6;0;WSW;3;Dongsi
225;2013;3;10;8;29;45;5.7;1025.5;-16.8;0;SW;2.8;Dongsi
226;2013;3;10;9;29;62;6.8;1025;-17.3;0;SW;5.2;Dongsi
227;2013;3;10;10;25;52;8.7;1024.3;-17.4;0;SSW;3.1;Dongsi
228;2013;3;10;11;31;80;9.9;1023.7;-17.3;0;WSW;2.4;Dongsi
229;2013;3;10;12;28;52;11.3;1022.8;-17.2;0;SW;1.3;Dongsi
230;2013;3;10;13;35;49;11.2;1021.7;-17.2;0;SSW;3.8;Dongsi
231;2013;3;10;14;35;55;11.4;1020.8;-16.1;0;SSW;3.9;Dongsi
232;2013;3;10;15;42;75;11.3;1020.4;-16.2;0;SSW;3.9;Dongsi
233;2013;3;10;16;40;72;10.8;1020.2;-14.9;0;SW;4.6;Dongsi
234;2013;3;10;17;45;103;9.6;1020.2;-14.3;0;SSW;3;Dongsi
235;2013;3;10;18;50;108;8.9;1020.6;-13.5;0;SSW;3.7;Dongsi
236;2013;3;10;19;60;100;8.3;1020.9;-12.8;0;SSW;3.2;Dongsi
237;2013;3;10;20;74;130;7.6;1021.1;-12.3;0;S;2.4;Dongsi
238;2013;3;10;21;78;120;7.2;1021.2;-12.1;0;SSW;2.8;Dongsi
239;2013;3;10;22;81;139;6.8;1020.6;-11.9;0;SW;2.3;Dongsi
240;2013;3;10;23;86;133;6.7;1020.7;-12.5;0;SW;2.4;Dongsi
241;2013;3;11;0;92;143;5.3;1020.5;-11.3;0;S;0.9;Dongsi
242;2013;3;11;1;103;156;4.5;1020.1;-11.2;0;S;0.8;Dongsi
243;2013;3;11;2;104;138;3.6;1019.3;-10.5;0;S;0.4;Dongsi
244;2013;3;11;3;105;143;2.4;1019;-9.9;0;SE;0.4;Dongsi
245;2013;3;11;4;104;135;0.2;1018.9;-9;0;SE;1.6;Dongsi
246;2013;3;11;5;106;141;1.5;1018.9;-8.9;0;SE;0.1;Dongsi
247;2013;3;11;6;99;124;-0.2;1019.1;-8.2;0;ESE;0.8;Dongsi
248;2013;3;11;7;83;105;2.1;1019.2;-7.8;0;E;0.8;Dongsi
249;2013;3;11;8;98;124;5;1019.1;-8.2;0;E;0.8;Dongsi
250;2013;3;11;9;102;127;6;1018.6;-8.7;0;SSE;2.3;Dongsi
251;2013;3;11;10;118;145;7.5;1017.8;-8.6;0;E;2.2;Dongsi
252;2013;3;11;11;119;146;9.1;1016.5;-9.4;0;ESE;2;Dongsi
253;2013;3;11;12;3;3;10.5;1015.2;-9.3;0;S;1.9;Dongsi
254;2013;3;11;13;89;146;11.6;1013.8;-7.8;0;SSW;3.1;Dongsi
255;2013;3;11;14;121;148;11.8;1012.8;-7.6;0;SSW;3.7;Dongsi
256;2013;3;11;15;106;126;11.6;1012.1;-7.8;0;WSW;3.4;Dongsi
257;2013;3;11;16;114;152;11;1011.3;-6.4;0;SW;2.7;Dongsi
258;2013;3;11;17;140;199;10.6;1011.6;-4.6;0;S;2.2;Dongsi
259;2013;3;11;18;141;202;10.4;1011.9;-4.1;0;S;1.3;Dongsi
260;2013;3;11;19;150;200;10.4;1012.2;-3.3;0;SSE;0.8;Dongsi
261;2013;3;11;20;165;224;10.2;1012.4;-5;0;SSW;1.1;Dongsi
262;2013;3;11;21;178;229;9.6;1011.8;-5.1;0;SSE;0.8;Dongsi
263;2013;3;11;22;136;200;9.2;1011.5;-5.5;0;ESE;1.5;Dongsi
264;2013;3;11;23;103;139;8.5;1010.4;-5.4;0;ESE;0.9;Dongsi
265;2013;3;12;0;98;136;7.8;1009.7;-5.3;0;SSE;1.3;Dongsi
266;2013;3;12;1;115;166;7.6;1008.8;-4.8;0;SE;1.1;Dongsi
267;2013;3;12;2;125;164;6.7;1007.9;-3.8;0;E;0.8;Dongsi
268;2013;3;12;3;120;145;7.2;1008;-2.8;0;SSE;1.5;Dongsi
269;2013;3;12;4;113;141;5.6;1008.6;-0.1;0.5;SE;0.2;Dongsi
270;2013;3;12;5;131;160;4.5;1008.3;0.8;0.3;ESE;1.7;Dongsi
271;2013;3;12;6;133;143;3.8;1008.5;2;1;ENE;0;Dongsi
272;2013;3;12;7;124;144;3;1008.8;1.5;2.6;SSW;0.9;Dongsi
273;2013;3;12;8;116;92;3.4;1008.8;2.2;0.3;ENE;1.7;Dongsi
274;2013;3;12;9;117;98;3.5;1008.6;2.3;0.1;NE;1.3;Dongsi
275;2013;3;12;10;110;116;3.7;1008.9;2.5;0.2;NE;0.9;Dongsi
276;2013;3;12;11;146;116;4;1008.7;2.7;0.1;E;1.6;Dongsi
277;2013;3;12;12;158;124;4.6;1008.2;2.8;0.1;NE;1.3;Dongsi
278;2013;3;12;13;151;112;4.9;1008.8;3.2;0;N;1.5;Dongsi
279;2013;3;12;14;134;100;5.2;1009.1;3.4;0;NE;2.1;Dongsi
280;2013;3;12;15;134;98;5.6;1009.3;3.8;0;E;1.5;Dongsi
281;2013;3;12;16;136;112;6.5;1009.7;3.8;0.1;ENE;0;Dongsi
282;2013;3;12;17;138;108;6.4;1011.3;3.5;0;NE;0.8;Dongsi
283;2013;3;12;18;123;126;5.3;1012.7;3.5;0;ENE;1.4;Dongsi
284;2013;3;12;19;123;124;4.6;1014.3;3.4;0;SSW;0.6;Dongsi
285;2013;3;12;20;140;125;4.6;1016.3;3.4;0;ENE;0.8;Dongsi
286;2013;3;12;21;133;117;4.6;1017.6;3.6;0;ENE;1.9;Dongsi
287;2013;3;12;22;123;126;4.1;1018.7;1.6;0;NE;0.9;Dongsi
288;2013;3;12;23;101;127;5.3;1019.5;-6.3;0;N;2.5;Dongsi
289;2013;3;13;0;38;15;4.5;1020.3;-9;0;NNE;3.5;Dongsi
290;2013;3;13;1;16;20;3.4;1020.8;-9.3;0;ENE;1.6;Dongsi
291;2013;3;13;2;3;6;2.3;1021.2;-9.9;0;NE;1.5;Dongsi
292;2013;3;13;3;3;6;1.5;1021.8;-11.3;0;NE;1.1;Dongsi
293;2013;3;13;4;3;7;0.7;1022.6;-10.2;0;E;1.2;Dongsi
294;2013;3;13;5;9;10;0.3;1023.3;-10.5;0;ENE;1.5;Dongsi
295;2013;3;13;6;12;14;0.1;1024.4;-10.7;0;NE;0.9;Dongsi
296;2013;3;13;7;11;20;2.2;1025.7;-11;0;ENE;1.8;Dongsi
297;2013;3;13;8;18;31;3;1027.1;-12.1;0;ENE;4;Dongsi
298;2013;3;13;9;15;30;4;1027.5;-13.4;0;ENE;3.4;Dongsi
299;2013;3;13;10;16;26;4.7;1027.4;-13.7;0;E;2.3;Dongsi
300;2013;3;13;11;12;16;5.7;1026.7;-11.9;0;E;2.9;Dongsi
301;2013;3;13;12;9;16;6.1;1026;-15.9;0;NE;1.5;Dongsi
302;2013;3;13;13;16;6;7.1;1024.9;-15;0;NNE;1.4;Dongsi
303;2013;3;13;14;13;24;8.3;1024.3;-16.1;0;ENE;0.9;Dongsi
304;2013;3;13;15;9;13;8.2;1023.9;-14.8;0;SE;2.8;Dongsi
305;2013;3;13;16;11;16;8;1024;-14.3;0;ESE;1.8;Dongsi
306;2013;3;13;17;18;26;7;1024.5;-14.5;0;SSE;1.7;Dongsi
307;2013;3;13;18;27;38;6;1025.3;-13.1;0;SSE;1.5;Dongsi
308;2013;3;13;19;35;48;5.6;1025.8;-12;0;S;2;Dongsi
309;2013;3;13;20;36;45;5;1026.3;-11.6;0;SSW;1.4;Dongsi
310;2013;3;13;21;33;40;4.8;1026.6;-11.8;0;S;1.8;Dongsi
311;2013;3;13;22;36;41;3.8;1026.6;-6.8;0;S;3;Dongsi
312;2013;3;13;23;44;59;2.4;1026.9;-4.8;0;SSW;2.9;Dongsi
313;2013;3;14;0;66;89;1.6;1026.8;-5.6;0;S;3.3;Dongsi
314;2013;3;14;1;72;77;0.9;1026.9;-5.8;0;SE;1.3;Dongsi
315;2013;3;14;2;60;68;0.2;1026.5;-6;0;SE;2;Dongsi
316;2013;3;14;3;58;67;-0.7;1026.2;-5.9;0;ENE;2.1;Dongsi
317;2013;3;14;4;58;68;-1.2;1026.1;-4.7;0;E;1.4;Dongsi
318;2013;3;14;5;72;75;-1.1;1026.4;-4.8;0;ENE;1.3;Dongsi
319;2013;3;14;6;61;75;-1;1026.4;-4.2;0;ENE;0.9;Dongsi
320;2013;3;14;7;73;75;-0.1;1026.8;-4.4;0;E;1.3;Dongsi
321;2013;3;14;8;72;80;1.5;1026.8;-4.8;0;ESE;1.2;Dongsi
