No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
74;2013;3;4;1;39;54;7.8;1019.2;-11;0;NW;2.6;Shunyi
75;2013;3;4;2;30;50;5.7;1019.3;-11.4;0;N;1.5;Shunyi
76;2013;3;4;3;16;26;3;1019.8;-12.1;0;WNW;1.1;Shunyi
77;2013;3;4;4;3;8;4.9;1020.1;-12.6;0;S;2.1;Shunyi
78;2013;3;4;5;3;8;2.2;1020.8;-12.1;0;SE;1;Shunyi
79;2013;3;4;6;3;9;2.6;1021.5;-12.1;0;NE;1.4;Shunyi
80;2013;3;4;7;9;14;5.2;1022.6;-11.9;0;NNE;1.2;Shunyi
81;2013;3;4;8;11;21;8.2;1023.2;-12.3;0;NE;3.1;Shunyi
82;2013;3;4;9;15;33;9.6;1023.5;-13.6;0;NE;1.5;Shunyi
83;2013;3;4;10;10;14;11.1;1023.1;-13.8;0;ESE;1.4;Shunyi
84;2013;3;4;11;3;9;12;1022.5;-13.1;0;E;1.7;Shunyi
85;2013;3;4;12;3;7;13.4;1021.4;-13.6;0;W;3.5;Shunyi
86;2013;3;4;13;5;8;14.4;1020.2;-13.7;0;NNW;2.9;Shunyi
87;2013;3;4;14;3;9;15;1019.1;-14.2;0;N;3.5;Shunyi
88;2013;3;4;15;3;6;16;1018.5;-14.5;0;WSW;3.2;Shunyi
89;2013;3;4;16;13;NA;14.9;1017.9;-13.3;0;SSW;3;Shunyi
90;2013;3;4;17;8;10;12.8;1018.1;-13.3;0;SW;1.8;Shunyi
91;2013;3;4;18;18;28;10.6;1018.7;-13.5;0;SSW;1.6;Shunyi
92;2013;3;4;19;25;47;8.9;1019.1;-12.3;0;SSE;1.3;Shunyi
93;2013;3;4;20;37;60;7.5;1019.2;-11.3;0;SSE;1.5;Shunyi
94;2013;3;4;21;52;84;7;1019.4;-10.3;0;SSE;1.6;Shunyi
95;2013;3;4;22;63;97;6.6;1019;-10.7;0;S;1.6;Shunyi
96;2013;3;4;23;72;103;6.2;1018.3;-10.6;0;SSE;1.6;Shunyi
97;2013;3;5;0;80;100;4.7;1017.9;-9.9;0;ESE;1.5;Shunyi
98;2013;3;5;1;82;100;2.2;1017.4;-9.4;0;NE;0.9;Shunyi
99;2013;3;5;2;93;106;2.2;1017;-10.7;0;NNE;1.7;Shunyi
100;2013;3;5;3;98;116;0.5;1016.7;-8.2;0;NNE;0.2;Shunyi
101;2013;3;5;4;110;133;0.2;1016.4;-9;0;NNE;1.7;Shunyi
102;2013;3;5;5;108;127;0.3;1016.3;-7.5;0;NNE;0;Shunyi
103;2013;3;5;6;104;116;-0.1;1016.3;-8.3;0;NE;1;Shunyi
104;2013;3;5;7;100;108;1.7;1016.1;-7.6;0;NE;1;Shunyi
105;2013;3;5;8;103;111;5.3;1015.9;-7.9;0;SSE;1.3;Shunyi
106;2013;3;5;9;104;123;7.4;1015.4;-7.9;0;SSE;1.5;Shunyi
107;2013;3;5;10;114;136;8.3;1014.7;-7.1;0;NE;1.4;Shunyi
108;2013;3;5;11;124;150;10.7;1013.6;-6.6;0;ENE;1.1;Shunyi
109;2013;3;5;12;127;147;12.3;1012.3;-7.2;0;S;1.4;Shunyi
110;2013;3;5;13;129;149;12.2;1010.9;-7.3;0;ESE;0.6;Shunyi
111;2013;3;5;14;142;154;13.6;1010.3;-7.8;0;E;1.7;Shunyi
112;2013;3;5;15;85;102;13.7;1009.8;-7.1;0;S;1.6;Shunyi
113;2013;3;5;16;3;3;12.9;1009.7;-6.2;0;SE;1;Shunyi
114;2013;3;5;17;3;74;12;1010.2;-6.5;0;NNE;1.2;Shunyi
115;2013;3;5;18;3;238;8.9;1010.7;-5.4;0;N;0.7;Shunyi
116;2013;3;5;19;154;226;7.3;1011.1;-5.1;0;NNE;1.3;Shunyi
117;2013;3;5;20;193;234;4.1;1011.4;-4.1;0;NNE;1.3;Shunyi
118;2013;3;5;21;218;247;5;1011.3;-5.1;0;N;1.5;Shunyi
119;2013;3;5;22;249;261;5.3;1011.3;-5.7;0;N;1.4;Shunyi
120;2013;3;5;23;233;239;4.1;1011;-5.7;0;N;1.7;Shunyi
121;2013;3;6;0;200;208;4.5;1011.1;-5;0;NNW;0.7;Shunyi
122;2013;3;6;1;163;184;2.9;1010.9;-5.5;0;NNW;1;Shunyi
123;2013;3;6;2;172;173;4.6;1010.4;-6;0;N;1.2;Shunyi
124;2013;3;6;3;160;175;4.1;1010.2;-5.9;0;N;1.8;Shunyi
125;2013;3;6;4;146;158;3.7;1009.9;-5.8;0;N;2.1;Shunyi
126;2013;3;6;5;137;144;3.9;1010.4;-5.9;0;NNE;1.8;Shunyi
127;2013;3;6;6;129;140;4;1010.9;-5.8;0;N;2;Shunyi
128;2013;3;6;7;128;136;4.5;1011.6;-5.9;0;NNE;1.9;Shunyi
129;2013;3;6;8;120;132;5.3;1011.6;-5.7;0;N;2.1;Shunyi
130;2013;3;6;9;136;138;6.4;1011.6;-5.6;0;N;2.2;Shunyi
131;2013;3;6;10;143;156;8.4;1011.4;-5.5;0;NNW;1.7;Shunyi
132;2013;3;6;11;164;174;9.1;1010.5;-5.6;0;N;2.1;Shunyi
133;2013;3;6;12;160;174;9.7;1009.3;-5.4;0;N;1.7;Shunyi
134;2013;3;6;13;168;186;10.8;1008.4;-4.9;0;NNW;0.9;Shunyi
135;2013;3;6;14;160;173;12.2;1008;-4.9;0;WSW;1.2;Shunyi
136;2013;3;6;15;161;176;13.1;1008;-4.6;0;NE;1.2;Shunyi
137;2013;3;6;16;165;191;12.8;1007.9;-4.8;0;NNE;0.2;Shunyi
138;2013;3;6;17;188;218;10.2;1008.4;-3.5;0;SE;0.6;Shunyi
139;2013;3;6;18;201;217;8.1;1009.2;-3.4;0;ESE;0;Shunyi
140;2013;3;6;19;186;217;5.5;1009.9;-3.3;0;NNW;0.1;Shunyi
141;2013;3;6;20;194;233;4.4;1010.3;-3.6;0;W;0.8;Shunyi
142;2013;3;6;21;203;241;3.4;1010;-3;0;W;0.1;Shunyi
143;2013;3;6;22;217;245;3.7;1010;-3.1;0;NE;0.5;Shunyi
144;2013;3;6;23;248;277;2.5;1009.9;-2.6;0;NE;0.9;Shunyi
145;2013;3;7;0;299;312;1.2;1009.8;-3.3;0;NE;0;Shunyi
146;2013;3;7;1;312;320;1.7;1009.7;-3.6;0;NNE;0.9;Shunyi
147;2013;3;7;2;275;308;1.1;1009.2;-3.4;0;N;0;Shunyi
148;2013;3;7;3;278;305;0.1;1009;-3.3;0;NNE;1.9;Shunyi
149;2013;3;7;4;255;290;0.2;1009.2;-3.4;0;NE;0.5;Shunyi
150;2013;3;7;5;192;240;-0.4;1009.3;-3.8;0;NNW;0.9;Shunyi
151;2013;3;7;6;169;189;0.9;1009.1;-3.6;0;NNE;0.7;Shunyi
152;2013;3;7;7;151;176;3.1;1009.2;-2.6;0;NE;1.7;Shunyi
153;2013;3;7;8;126;149;6.5;1009.4;-2.2;0;SSW;1.1;Shunyi
154;2013;3;7;9;126;140;8.4;1009;-2;0;SE;1.4;Shunyi
155;2013;3;7;10;157;165;10.5;1008;-1.9;0;NNE;1;Shunyi
156;2013;3;7;11;220;227;14.4;1006.2;-3;0;SE;2.4;Shunyi
157;2013;3;7;12;263;264;15.8;1003.9;-2.7;0;SSE;3;Shunyi
158;2013;3;7;13;272;280;17.3;1002.7;-1.9;0;S;2.6;Shunyi
159;2013;3;7;14;330;335;17.7;1001.3;-2.1;0;SSW;1.5;Shunyi
160;2013;3;7;15;366;371;18.1;1000.3;-2.3;0;SSW;1.4;Shunyi
161;2013;3;7;16;259;290;17.4;999.8;-0.8;0;ESE;1.1;Shunyi
162;2013;3;7;17;249;262;15.2;999.4;-0.2;0;E;1.2;Shunyi
163;2013;3;7;18;318;328;13;1000;0;0;NNE;1.5;Shunyi
164;2013;3;7;19;404;435;11.2;1000;0.6;0;NNE;0.4;Shunyi
165;2013;3;7;20;484;497;9.2;1000.2;0.4;0;WSW;0.4;Shunyi
166;2013;3;7;21;446;486;6.9;1000.5;0.1;0;NW;0;Shunyi
167;2013;3;7;22;425;445;6.4;1000.7;-0.4;0;NNW;0.9;Shunyi
168;2013;3;7;23;416;425;5.2;1000.7;-0.6;0;NNE;1;Shunyi
169;2013;3;8;0;344;385;5.3;1000.6;-1.4;0;N;1.3;Shunyi
170;2013;3;8;1;386;340;4.5;1000.7;-1.7;0;NW;1.1;Shunyi
171;2013;3;8;2;326;352;3.7;1000.6;-1.7;0;NE;1.6;Shunyi
172;2013;3;8;3;301;312;4;1000.3;-2.2;0;NNW;1.6;Shunyi
173;2013;3;8;4;335;278;3.2;1001;-2.8;0;SW;0.5;Shunyi
174;2013;3;8;5;232;249;1.9;1001.6;-2.8;0;S;0.5;Shunyi
175;2013;3;8;6;265;222;2.3;1002.3;-2.4;0;W;0.7;Shunyi
176;2013;3;8;7;263;221;6.8;1002.9;-2.1;0;NNE;2;Shunyi
177;2013;3;8;8;216;223;10;1003.5;-2;0;NE;2;Shunyi
178;2013;3;8;9;207;226;14.5;1003.4;-2;0;SE;1.2;Shunyi
179;2013;3;8;10;174;196;16.8;1003.4;-1.4;0;SE;2.1;Shunyi
180;2013;3;8;11;181;244;20;1002.6;-3;0;S;3.1;Shunyi
181;2013;3;8;12;212;197;17.7;1002.4;1.6;0;SE;5.5;Shunyi
182;2013;3;8;13;377;515;15.8;1001.8;1.9;0;SE;6.2;Shunyi
183;2013;3;8;14;558;668;14.4;1001.8;0.6;0;SE;6.7;Shunyi
184;2013;3;8;15;253;330;13.2;1002.1;0.9;0;SSE;3.5;Shunyi
185;2013;3;8;16;170;229;11.7;1002.5;-0.8;0;SSE;2.6;Shunyi
186;2013;3;8;17;139;156;10.5;1002.4;-0.9;0;SE;3.1;Shunyi
187;2013;3;8;18;79;92;9.2;1003.2;-1.3;0;SE;1.8;Shunyi
188;2013;3;8;19;58;88;8.1;1003;-2.6;0;SSE;2.7;Shunyi
189;2013;3;8;20;90;104;6.9;1003.1;-3.7;0;SSE;1.7;Shunyi
190;2013;3;8;21;90;113;6.1;1002.5;-3.8;0;SSW;1.7;Shunyi
191;2013;3;8;22;79;80;5.2;1001.6;-4.4;0;SSW;1.7;Shunyi
192;2013;3;8;23;89;93;3.8;999.9;-3.3;0;ENE;0.7;Shunyi
193;2013;3;9;0;54;84;2.9;998.5;-3;0;WNW;1;Shunyi
194;2013;3;9;1;93;98;2.5;997.5;-3.8;0;SW;0.6;Shunyi
195;2013;3;9;2;64;93;2.5;996.6;-3.8;0;WNW;1.7;Shunyi
196;2013;3;9;3;99;105;1.6;995.3;-3.7;0;SSW;0.6;Shunyi
197;2013;3;9;4;119;131;1.4;994.3;-3.5;0;WSW;0.8;Shunyi
198;2013;3;9;5;87;105;2.7;994.6;-3.4;0;NW;1.5;Shunyi
199;2013;3;9;6;106;115;1.8;994.7;-3.3;0;N;1.2;Shunyi
200;2013;3;9;7;114;124;3.2;995.8;-3.2;0;N;3.3;Shunyi
201;2013;3;9;8;117;143;6.5;996.7;-2.9;0;N;3;Shunyi
202;2013;3;9;9;127;168;16.1;998;-2.9;0;NNW;7.8;Shunyi
203;2013;3;9;10;123;177;16.3;1000.3;-8.8;0;NW;12.8;Shunyi
204;2013;3;9;11;76;764;14;1003.6;-11.5;0;NNW;9.7;Shunyi
205;2013;3;9;12;NA;NA;12.7;1006.6;-15.1;0;NNW;9.9;Shunyi
206;2013;3;9;13;NA;NA;10.4;1009;-16;0;NW;7.6;Shunyi
207;2013;3;9;14;NA;NA;9.8;1010.4;-17.4;0;NW;6.2;Shunyi
208;2013;3;9;15;NA;NA;9.7;1011.7;-17.5;0;NNW;5.9;Shunyi
209;2013;3;9;16;NA;NA;10.3;1013.1;-17.9;0;NNW;6.2;Shunyi
210;2013;3;9;17;NA;NA;9.1;1015.2;-18.9;0;NW;4.1;Shunyi
211;2013;3;9;18;NA;NA;7.2;1017.9;-17.8;0;WNW;4.7;Shunyi
212;2013;3;9;19;NA;NA;6.2;1020;-17.8;0;WNW;7.1;Shunyi
213;2013;3;9;20;NA;NA;5.3;1022.1;-17.8;0;WNW;4.8;Shunyi
214;2013;3;9;21;NA;NA;5;1022.8;-17.4;0;NW;6.3;Shunyi
215;2013;3;9;22;NA;NA;4.3;1023.7;-17.4;0;NNW;2.2;Shunyi
216;2013;3;9;23;NA;NA;1.5;1024;-15.5;0;NNE;1;Shunyi
217;2013;3;10;0;NA;NA;0.8;1023.7;-14.8;0;N;1.1;Shunyi
218;2013;3;10;1;NA;NA;-1;1023.8;-12.3;0;NNE;0;Shunyi
219;2013;3;10;2;NA;NA;-1.2;1023.7;-12.8;0;NNW;0.9;Shunyi
220;2013;3;10;3;NA;NA;-2.3;1023.9;-10.6;0;NE;0.7;Shunyi
221;2013;3;10;4;NA;NA;-2.3;1024.6;-11.6;0;NE;1.3;Shunyi
222;2013;3;10;5;NA;NA;-3;1024.7;-10.8;0;NE;0.2;Shunyi
223;2013;3;10;6;NA;NA;-2.4;1025;-12.2;0;NNE;1.6;Shunyi
224;2013;3;10;7;NA;NA;2;1025.9;-11.9;0;S;0.7;Shunyi
225;2013;3;10;8;NA;NA;5.1;1026.1;-12.4;0;SE;1.5;Shunyi
226;2013;3;10;9;39;39;8;1025.7;-16.4;0;S;3.8;Shunyi
227;2013;3;10;10;56;69;9.3;1024.9;-16.1;0;S;3.5;Shunyi
228;2013;3;10;11;26;37;9.7;1024.4;-16.6;0;SW;3.6;Shunyi
229;2013;3;10;12;24;45;11.1;1023.3;-16.4;0;SSW;3;Shunyi
230;2013;3;10;13;30;41;12.2;1022.2;-15.5;0;WSW;3.1;Shunyi
231;2013;3;10;14;21;26;12.2;1021.2;-15.5;0;SW;3.1;Shunyi
232;2013;3;10;15;32;34;11.6;1021;-15.1;0;SW;3.7;Shunyi
233;2013;3;10;16;40;50;10.7;1020.7;-14.9;0;SSW;5;Shunyi
234;2013;3;10;17;37;58;9.5;1020.7;-13.7;0;SSW;4.2;Shunyi
235;2013;3;10;18;45;74;7.9;1021.2;-12.6;0;S;2.4;Shunyi
236;2013;3;10;19;58;94;5.7;1021.6;-11.9;0;SSE;1.7;Shunyi
237;2013;3;10;20;72;108;6.2;1021.8;-11.5;0;SE;1.5;Shunyi
238;2013;3;10;21;91;120;4.6;1021.7;-11.1;0;SSE;1.6;Shunyi
239;2013;3;10;22;110;141;3.8;1021.4;-10.7;0;SE;1.8;Shunyi
240;2013;3;10;23;111;135;3.1;1021.5;-10.2;0;SE;1.6;Shunyi
241;2013;3;11;0;99;131;3.1;1021.1;-9.9;0;SE;1.8;Shunyi
242;2013;3;11;1;96;126;2.5;1020.7;-10.1;0;SE;2;Shunyi
243;2013;3;11;2;96;128;2.2;1020.1;-9.7;0;ESE;1.2;Shunyi
244;2013;3;11;3;104;143;1.2;1019.8;-9.2;0;ESE;1.5;Shunyi
245;2013;3;11;4;107;142;1.3;1019.5;-9.1;0;SSE;1.5;Shunyi
246;2013;3;11;5;108;135;0.4;1019.6;-8.6;0;ENE;0.6;Shunyi
247;2013;3;11;6;114;141;-1.1;1019.9;-7.7;0;ESE;0.4;Shunyi
248;2013;3;11;7;131;157;2.2;1020.1;-7.4;0;ESE;1.1;Shunyi
249;2013;3;11;8;131;155;4.2;1020.1;-7.9;0;ESE;1.3;Shunyi
250;2013;3;11;9;125;138;5.8;1019.4;-8.1;0;SSE;1.9;Shunyi
251;2013;3;11;10;134;141;6.9;1018.8;-7.9;0;SE;1.5;Shunyi
252;2013;3;11;11;115;131;8.3;1017.6;-7.5;0;ENE;1.9;Shunyi
253;2013;3;11;12;142;175;9.3;1016.2;-7.9;0;S;1.9;Shunyi
254;2013;3;11;13;147;173;10.6;1014.8;-7.7;0;SSE;2.1;Shunyi
255;2013;3;11;14;144;160;11.5;1013.7;-6.9;0;SSW;2.2;Shunyi
256;2013;3;11;15;121;140;11.6;1012.8;-6.8;0;SW;2.6;Shunyi
257;2013;3;11;16;105;120;10.8;1012;-7;0;S;3.4;Shunyi
258;2013;3;11;17;115;157;10.3;1012.4;-5.7;0;SSW;1.2;Shunyi
259;2013;3;11;18;136;197;9.9;1012.6;-3.4;0;SE;1.6;Shunyi
260;2013;3;11;19;133;187;9.5;1013;-2.8;0;SE;1.1;Shunyi
261;2013;3;11;20;147;198;9.4;1013;-2.6;0;SE;1;Shunyi
262;2013;3;11;21;161;204;9;1012.5;-3.6;0;SE;1.6;Shunyi
263;2013;3;11;22;153;200;8.6;1012.2;-3.3;0;SE;1.8;Shunyi
264;2013;3;11;23;134;192;8.1;1011.1;-3.4;0;ESE;1.2;Shunyi
265;2013;3;12;0;139;164;7;1010.3;-3.3;0;SE;2.1;Shunyi
266;2013;3;12;1;134;176;6.1;1009.7;-2.3;0;E;1.3;Shunyi
267;2013;3;12;2;129;170;6.4;1008.5;-2.5;0;SE;1.5;Shunyi
268;2013;3;12;3;125;156;6.2;1008.8;-1.7;0;NW;1.3;Shunyi
269;2013;3;12;4;123;159;4.4;1009;0.5;0.4;NE;1.5;Shunyi
270;2013;3;12;5;122;168;4.3;1009;1.3;0.3;NE;1.5;Shunyi
271;2013;3;12;6;122;138;4;1008.9;1.5;0.2;SSW;0.9;Shunyi
272;2013;3;12;7;100;115;3.5;1009.4;1.5;1.2;WNW;0.8;Shunyi
273;2013;3;12;8;98;103;3.3;1009.6;1.5;0.4;N;1.4;Shunyi
274;2013;3;12;9;111;104;3.1;1009.1;1.8;0.2;NE;1.4;Shunyi
275;2013;3;12;10;118;92;3.5;1009.6;2.2;0.1;NNE;1.3;Shunyi
276;2013;3;12;11;119;90;3.8;1009.3;2.3;0;N;1.1;Shunyi
277;2013;3;12;12;128;96;4.6;1009;2.5;0;NW;1.2;Shunyi
278;2013;3;12;13;121;86;5.3;1009.5;2.6;0;N;1.5;Shunyi
279;2013;3;12;14;116;83;5.6;1009.9;2.8;0;N;1.3;Shunyi
280;2013;3;12;15;102;67;6.2;1009.7;3;0;N;0.7;Shunyi
281;2013;3;12;16;112;76;6.8;1010.7;3.4;0;NW;2;Shunyi
282;2013;3;12;17;99;100;6.3;1012.2;3.6;0;WNW;0.8;Shunyi
283;2013;3;12;18;141;100;5.2;1013.5;3.2;0;NNE;0.6;Shunyi
284;2013;3;12;19;155;122;3.9;1014.9;2.3;0;N;0.9;Shunyi
285;2013;3;12;20;138;99;4.1;1016.9;1;0;NNE;1;Shunyi
286;2013;3;12;21;90;66;2.5;1018.2;0.4;0;N;1.1;Shunyi
287;2013;3;12;22;77;99;3.1;1019.3;-0.9;0;N;0.9;Shunyi
288;2013;3;12;23;62;100;4.4;1020.3;-8.7;0;N;3.6;Shunyi
289;2013;3;13;0;13;13;3.4;1021.2;-9.6;0;N;1.5;Shunyi
290;2013;3;13;1;3;6;2.5;1021.7;-11.1;0;NNE;2;Shunyi
291;2013;3;13;2;9;6;1.3;1021.9;-11.2;0;NNE;1.7;Shunyi
292;2013;3;13;3;7;7;0.8;1022.6;-11;0;NW;2.6;Shunyi
293;2013;3;13;4;3;6;0.1;1023.3;-11;0;NE;1.9;Shunyi
294;2013;3;13;5;3;6;-0.4;1024;-10.9;0;NE;2.8;Shunyi
295;2013;3;13;6;3;6;-0.1;1025.1;-11.2;0;NE;2.5;Shunyi
296;2013;3;13;7;3;8;1.6;1026.4;-11.9;0;NE;3.6;Shunyi
297;2013;3;13;8;12;8;2.9;1027.9;-13;0;NE;3.8;Shunyi
298;2013;3;13;9;10;17;3.7;1028.4;-14.6;0;NNE;4.1;Shunyi
299;2013;3;13;10;7;17;4.4;1028.4;-15.5;0;E;3.4;Shunyi
300;2013;3;13;11;3;6;5;1027.9;-16.2;0;NNE;2.2;Shunyi
301;2013;3;13;12;3;6;5.9;1026.8;-16;0;N;2.5;Shunyi
302;2013;3;13;13;8;6;6.8;1025.7;-15.9;0;ENE;0.6;Shunyi
303;2013;3;13;14;3;6;7.5;1025.1;-15.4;0;NE;2.4;Shunyi
304;2013;3;13;15;3;6;7.8;1024.6;-15.8;0;WNW;0.9;Shunyi
305;2013;3;13;16;3;6;7.6;1024.7;-14.6;0;SSE;1.7;Shunyi
306;2013;3;13;17;3;6;6.4;1025;-14.4;0;SSE;1.8;Shunyi
307;2013;3;13;18;8;9;5;1025.8;-13.4;0;SSE;1.5;Shunyi
308;2013;3;13;19;17;26;3.7;1026.3;-11.9;0;SSE;1.3;Shunyi
309;2013;3;13;20;31;40;2.8;1026.8;-11.5;0;SSE;1.3;Shunyi
310;2013;3;13;21;55;71;2.3;1026.9;-10.6;0;SSE;1.3;Shunyi
311;2013;3;13;22;62;75;2.3;1027;-9;0;SE;2.1;Shunyi
312;2013;3;13;23;68;80;1.3;1027.4;-4;0;SE;3.2;Shunyi
313;2013;3;14;0;69;118;0.2;1027.8;-4.1;0;SE;2.7;Shunyi
314;2013;3;14;1;73;98;-0.4;1027.8;-4.3;0;ESE;1.8;Shunyi
315;2013;3;14;2;60;72;-0.8;1027.3;-4.7;0;ESE;1.5;Shunyi
316;2013;3;14;3;57;63;-1;1027;-4.9;0;E;1.7;Shunyi
317;2013;3;14;4;48;58;-1.3;1026.8;-5.3;0;ESE;1.4;Shunyi
318;2013;3;14;5;50;59;-0.8;1027.1;-4.9;0;SE;1.7;Shunyi
319;2013;3;14;6;63;65;-0.5;1027.2;-4.9;0;SE;1;Shunyi
