No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
34;2013;3;2;9;3;13;0.1;1031.7;-18.1;0;NE;0.5;Nongzhanguan
35;2013;3;2;10;3;9;1.5;1031.2;-18;0;ENE;0.6;Nongzhanguan
36;2013;3;2;11;14;16;2.6;1030.2;-18.2;0;SW;3.1;Nongzhanguan
37;2013;3;2;12;18;19;3.8;1029;-17.8;0;SSW;1.1;Nongzhanguan
38;2013;3;2;13;26;37;3.8;1027.6;-17.8;0;S;1;Nongzhanguan
39;2013;3;2;14;33;42;3.9;1026.8;-18.3;0;SSW;0.4;Nongzhanguan
40;2013;3;2;15;24;42;4.3;1026.2;-18;0;SSW;1.5;Nongzhanguan
41;2013;3;2;16;42;52;4.1;1025.4;-16.9;0;SSW;1.9;Nongzhanguan
42;2013;3;2;17;54;66;3.2;1025.3;-16;0;WSW;1.3;Nongzhanguan
43;2013;3;2;18;63;69;2.2;1025.4;-15.8;0;NE;0.4;Nongzhanguan
44;2013;3;2;19;64;77;1.6;1025;-15.4;0;N;0.1;Nongzhanguan
45;2013;3;2;20;65;82;0.7;1025;-15.3;0;N;1;Nongzhanguan
46;2013;3;2;21;69;90;0.5;1024.8;-15.1;0;N;0.2;Nongzhanguan
47;2013;3;2;22;83;109;-1;1024.2;-14.6;0;ENE;0;Nongzhanguan
48;2013;3;2;23;92;114;-1.3;1023.2;-14.5;0;N;0;Nongzhanguan
49;2013;3;3;0;122;142;-2.2;1022.3;-12.8;0;N;0;Nongzhanguan
50;2013;3;3;1;134;152;-1.8;1021.4;-13.3;0;W;0.7;Nongzhanguan
51;2013;3;3;2;145;162;-2.4;1020.4;-13.3;0;E;1.3;Nongzhanguan
52;2013;3;3;3;139;145;-3.3;1019.4;-12.5;0;ESE;1.2;Nongzhanguan
53;2013;3;3;4;87;111;-4.2;1019;-12.6;0;E;0.1;Nongzhanguan
54;2013;3;3;5;90;109;-5.2;1018.5;-11.6;0;NE;0.9;Nongzhanguan
55;2013;3;3;6;118;122;-5.4;1018.3;-11.3;0;ENE;0;Nongzhanguan
56;2013;3;3;7;118;122;-3.3;1018.6;-9.8;0;N;0.1;Nongzhanguan
57;2013;3;3;8;122;137;1.2;1018.1;-13.7;0;N;0.8;Nongzhanguan
58;2013;3;3;9;118;137;4;1017.6;-13.4;0;SE;0.6;Nongzhanguan
59;2013;3;3;10;108;118;6.8;1016.7;-13.5;0;SSW;1.1;Nongzhanguan
60;2013;3;3;11;104;119;9.5;1015.6;-13.7;0;W;0.5;Nongzhanguan
61;2013;3;3;12;106;126;13.4;1014.4;-13.6;0;WNW;1.8;Nongzhanguan
62;2013;3;3;13;115;142;15.5;1013;-13.8;0;NW;4;Nongzhanguan
63;2013;3;3;14;102;128;16.4;1012.4;-15.4;0;W;7;Nongzhanguan
64;2013;3;3;15;56;77;16.6;1012;-15.2;0;WNW;4.7;Nongzhanguan
65;2013;3;3;16;30;70;15.8;1012.2;-14.7;0;ENE;1.3;Nongzhanguan
66;2013;3;3;17;27;89;12.6;1013;-13.4;0;SSW;1.3;Nongzhanguan
67;2013;3;3;18;63;126;9.9;1014.1;-10.3;0;WNW;1;Nongzhanguan
68;2013;3;3;19;94;168;6.8;1014.9;-9.6;0;W;0;Nongzhanguan
69;2013;3;3;20;130;215;5.2;1015.2;-8.3;0;W;0;Nongzhanguan
70;2013;3;3;21;149;227;4;1015.4;-9.1;0;N;0.2;Nongzhanguan
71;2013;3;3;22;134;170;2.7;1015.8;-8.4;0;WNW;0.4;Nongzhanguan
72;2013;3;3;23;103;138;7.1;1016.7;-12.2;0;N;0.4;Nongzhanguan
73;2013;3;4;0;88;119;9.9;1017.5;-14.1;0;N;4.9;Nongzhanguan
74;2013;3;4;1;76;94;9.3;1018.4;-13.9;0;NNW;3.6;Nongzhanguan
75;2013;3;4;2;26;42;8.4;1018.7;-13.9;0;N;1.5;Nongzhanguan
76;2013;3;4;3;11;27;7.4;1018.6;-14.2;0;N;3.6;Nongzhanguan
77;2013;3;4;4;7;12;6.2;1019.6;-15.2;0;NNW;2.7;Nongzhanguan
78;2013;3;4;5;3;6;6;1020.1;-14.2;0;NW;2.4;Nongzhanguan
79;2013;3;4;6;3;6;4.2;1020.8;-12.7;0;NW;2;Nongzhanguan
80;2013;3;4;7;12;20;7.2;1021.5;-12.6;0;NNW;3.2;Nongzhanguan
81;2013;3;4;8;10;24;8.6;1022.3;-14.4;0;NE;2.8;Nongzhanguan
82;2013;3;4;9;13;27;9.9;1022.6;-14.8;0;N;2.4;Nongzhanguan
83;2013;3;4;10;13;20;11.5;1022.3;-14.3;0;N;0;Nongzhanguan
84;2013;3;4;11;14;18;12.3;1022;-15.4;0;N;2.4;Nongzhanguan
85;2013;3;4;12;12;17;13.9;1020.6;-16.2;0;N;3.3;Nongzhanguan
86;2013;3;4;13;3;13;14.8;1019.5;-15.5;0;N;1.4;Nongzhanguan
87;2013;3;4;14;3;6;15.3;1018.6;-15.1;0;E;1.3;Nongzhanguan
88;2013;3;4;15;10;11;15.6;1018.1;-14.8;0;SSW;2;Nongzhanguan
89;2013;3;4;16;5;13;14.7;1017.5;-15.5;0;SW;2.9;Nongzhanguan
90;2013;3;4;17;19;24;13.2;1017.8;-15.7;0;SW;3;Nongzhanguan
91;2013;3;4;18;21;29;12.6;1018.3;-13.4;0;SW;2.9;Nongzhanguan
92;2013;3;4;19;24;38;12;1018.5;-13.1;0;WSW;2.7;Nongzhanguan
93;2013;3;4;20;32;61;10.9;1018.8;-11.9;0;SE;1.4;Nongzhanguan
94;2013;3;4;21;40;66;10.2;1018.8;-11.8;0;SW;2;Nongzhanguan
95;2013;3;4;22;50;73;10;1018.5;-12;0;SW;3;Nongzhanguan
96;2013;3;4;23;54;76;9.4;1017.5;-11.3;0;SSW;2.7;Nongzhanguan
97;2013;3;5;0;69;87;8.8;1017;-10.7;0;SSW;2.1;Nongzhanguan
98;2013;3;5;1;74;94;7.8;1016.5;-10.6;0;SSE;1.3;Nongzhanguan
99;2013;3;5;2;87;112;4.7;1016.1;-10.6;0;S;0;Nongzhanguan
100;2013;3;5;3;93;106;4.5;1015.7;-9.3;0;N;0;Nongzhanguan
101;2013;3;5;4;99;110;1.3;1015.7;-8.8;0;ESE;1.2;Nongzhanguan
102;2013;3;5;5;116;127;0.4;1015.7;-9.6;0;ENE;0.8;Nongzhanguan
103;2013;3;5;6;121;128;-0.2;1015.5;-8.4;0;ENE;1;Nongzhanguan
104;2013;3;5;7;116;131;2.1;1015.4;-8.6;0;E;0.9;Nongzhanguan
105;2013;3;5;8;125;146;5;1015.1;-8.9;0;E;1;Nongzhanguan
106;2013;3;5;9;140;167;6.7;1014.5;-8.9;0;E;1.3;Nongzhanguan
107;2013;3;5;10;152;194;9.1;1013.8;-8.5;0;E;0.9;Nongzhanguan
108;2013;3;5;11;128;197;10.9;1012.8;-8.4;0;ESE;1.3;Nongzhanguan
109;2013;3;5;12;3;215;12.3;1011.4;-8.8;0;E;0;Nongzhanguan
110;2013;3;5;13;3;192;13;1010.1;-8.3;0;ENE;1.5;Nongzhanguan
111;2013;3;5;14;3;175;13.3;1009.5;-8;0;ENE;1.6;Nongzhanguan
112;2013;3;5;15;163;192;13.8;1009.1;-7.6;0;E;1.9;Nongzhanguan
113;2013;3;5;16;192;206;13.2;1009;-7.5;0;ENE;1.8;Nongzhanguan
114;2013;3;5;17;203;230;11.6;1009.4;-7.3;0;NNE;0.7;Nongzhanguan
115;2013;3;5;18;195;216;9.4;1009.8;-5.7;0;ESE;0.7;Nongzhanguan
116;2013;3;5;19;185;204;6.7;1010.4;-5;0;ESE;0.1;Nongzhanguan
117;2013;3;5;20;203;218;5.2;1010.7;-4.7;0;N;0;Nongzhanguan
118;2013;3;5;21;217;226;4.3;1010.5;-2.6;0;ENE;1;Nongzhanguan
119;2013;3;5;22;235;238;4.3;1010.7;-4.2;0;E;0.8;Nongzhanguan
120;2013;3;5;23;242;243;4.9;1010.5;-5.8;0;E;0;Nongzhanguan
121;2013;3;6;0;229;232;5.6;1010.4;-7;0;NE;0.8;Nongzhanguan
122;2013;3;6;1;202;236;3.5;1010.2;-6;0;NNE;0.5;Nongzhanguan
123;2013;3;6;2;184;214;6.3;1009.9;-7;0;NE;1;Nongzhanguan
124;2013;3;6;3;169;190;6.3;1009.6;-7;0;NE;0.7;Nongzhanguan
125;2013;3;6;4;153;175;5.1;1009.5;-6.5;0;NE;1;Nongzhanguan
126;2013;3;6;5;145;160;4.6;1009.8;-6.3;0;NE;0.7;Nongzhanguan
127;2013;3;6;6;148;162;4.1;1010.3;-6.2;0;N;0.8;Nongzhanguan
128;2013;3;6;7;156;178;5.3;1011;-6;0;NE;0.9;Nongzhanguan
129;2013;3;6;8;152;179;6.9;1010.8;-6.5;0;NNW;1.3;Nongzhanguan
130;2013;3;6;9;176;177;8.4;1010.8;-6.6;0;N;0.8;Nongzhanguan
131;2013;3;6;10;138;170;8.8;1010.4;-6.2;0;NE;1.1;Nongzhanguan
132;2013;3;6;11;167;171;9.5;1009.5;-6;0;ENE;1;Nongzhanguan
133;2013;3;6;12;172;176;10.4;1008.5;-5.6;0;ENE;0.2;Nongzhanguan
134;2013;3;6;13;189;201;11.5;1007.6;-5.1;0;SSE;0.8;Nongzhanguan
135;2013;3;6;14;204;223;13.2;1006.9;-4.5;0;SSW;1;Nongzhanguan
136;2013;3;6;15;227;245;14.7;1007;-4.6;0;SW;1.3;Nongzhanguan
137;2013;3;6;16;237;257;14.6;1007.2;-4.7;0;SSW;0;Nongzhanguan
138;2013;3;6;17;232;247;11.8;1007.9;-4.4;0;W;0.6;Nongzhanguan
139;2013;3;6;18;232;249;8.5;1008.5;-4;0;WNW;0;Nongzhanguan
140;2013;3;6;19;235;258;8.5;1009.3;-4.4;0;WSW;0.4;Nongzhanguan
141;2013;3;6;20;235;262;5.8;1009.9;-3.6;0;WSW;0.2;Nongzhanguan
142;2013;3;6;21;238;260;5.3;1009.4;-4;0;WSW;0.7;Nongzhanguan
143;2013;3;6;22;234;257;8.3;1009.3;-3.6;0;SE;1.8;Nongzhanguan
144;2013;3;6;23;234;251;5;1009.4;-3.3;0;NNE;1;Nongzhanguan
145;2013;3;7;0;231;249;2.9;1009.2;-3.2;0;E;0.6;Nongzhanguan
146;2013;3;7;1;226;236;2.2;1009;-3.3;0;WSW;1.6;Nongzhanguan
147;2013;3;7;2;228;241;3.3;1008.9;-3.3;0;ENE;1.6;Nongzhanguan
148;2013;3;7;3;230;250;1.2;1008.3;-3.9;0;SSE;0.4;Nongzhanguan
149;2013;3;7;4;227;245;0.9;1008.5;-2.5;0;NE;1.4;Nongzhanguan
150;2013;3;7;5;291;321;0.5;1008.6;-3.4;0;E;0.9;Nongzhanguan
151;2013;3;7;6;314;337;-0.4;1008.4;-3.3;0;E;0.1;Nongzhanguan
152;2013;3;7;7;318;331;2.6;1008.7;-1.8;0;N;0;Nongzhanguan
153;2013;3;7;8;300;301;8.9;1008.7;-2.1;0;ESE;0.9;Nongzhanguan
154;2013;3;7;9;281;287;9.4;1007.9;-2.6;0;E;1.1;Nongzhanguan
155;2013;3;7;10;253;256;10.5;1007.2;-2.6;0;E;1;Nongzhanguan
156;2013;3;7;11;258;273;14.7;1005.5;-2.3;0;ESE;3.2;Nongzhanguan
157;2013;3;7;12;299;341;16;1003.2;-2.5;0;SSE;2.7;Nongzhanguan
158;2013;3;7;13;363;396;17.9;1001.8;-3;0;SSW;2.5;Nongzhanguan
159;2013;3;7;14;332;336;18.1;1000.5;-3.4;0;SW;1.8;Nongzhanguan
160;2013;3;7;15;317;319;19.5;999.3;-4.8;0;SW;3;Nongzhanguan
161;2013;3;7;16;214;261;19.1;998.9;-3.8;0;SSE;0.9;Nongzhanguan
162;2013;3;7;17;150;194;17.3;998.5;-3.5;0;SE;0.4;Nongzhanguan
163;2013;3;7;18;195;208;12.5;998.9;-2.2;0;N;0.7;Nongzhanguan
164;2013;3;7;19;188;198;11.2;999.4;-1.6;0;N;1;Nongzhanguan
165;2013;3;7;20;178;196;10.2;999.6;0.2;0;NW;0.5;Nongzhanguan
166;2013;3;7;21;203;257;8.6;999.5;0.1;0;N;0.6;Nongzhanguan
167;2013;3;7;22;403;502;8.1;1000.1;-0.9;0;E;0.8;Nongzhanguan
168;2013;3;7;23;490;535;7;1000;-1.4;0;SE;0.4;Nongzhanguan
169;2013;3;8;0;493;500;5.4;1000;-1.5;0;ENE;0.9;Nongzhanguan
170;2013;3;8;1;396;446;5.3;1000.2;-1.8;0;WNW;0.9;Nongzhanguan
171;2013;3;8;2;346;391;4.1;999.9;-2.3;0;WNW;0;Nongzhanguan
172;2013;3;8;3;312;340;3.5;999.8;-2.5;0;SW;0.6;Nongzhanguan
173;2013;3;8;4;303;329;3.4;1000.2;-2.6;0;WSW;1;Nongzhanguan
174;2013;3;8;5;294;320;3.4;1001;-2;0;WNW;0.2;Nongzhanguan
175;2013;3;8;6;291;314;3.5;1001.6;-2.5;0;E;0.7;Nongzhanguan
176;2013;3;8;7;288;309;6.6;1002.2;-0.9;0;S;0.1;Nongzhanguan
177;2013;3;8;8;284;306;11.6;1002.3;-1.9;0;ESE;1;Nongzhanguan
178;2013;3;8;9;279;324;16.6;1002.6;-3.5;0;S;1;Nongzhanguan
179;2013;3;8;10;216;233;19.9;1002.4;-5.2;0;E;0.9;Nongzhanguan
180;2013;3;8;11;157;135;21.2;1002;-2.7;0;SE;3.1;Nongzhanguan
181;2013;3;8;12;105;123;21.7;1001.1;-4.4;0;SSW;2.9;Nongzhanguan
182;2013;3;8;13;184;203;17.2;1001;0.8;0;SE;3.5;Nongzhanguan
183;2013;3;8;14;332;487;13.8;1001.2;-0.3;0;SE;4.9;Nongzhanguan
184;2013;3;8;15;239;284;11.9;1001.5;-2;0;ESE;5.1;Nongzhanguan
185;2013;3;8;16;155;168;10.9;1001.7;-1.5;0;SE;2.4;Nongzhanguan
186;2013;3;8;17;86;101;9.9;1001.9;-1.5;0;SSE;1.6;Nongzhanguan
187;2013;3;8;18;85;90;9.2;1002.4;-1;0;SE;1.3;Nongzhanguan
188;2013;3;8;19;88;92;8.4;1002.4;-2.3;0;ESE;1.9;Nongzhanguan
189;2013;3;8;20;90;61;7.2;1002.2;-3.7;0;ESE;3;Nongzhanguan
190;2013;3;8;21;59;65;6;1002;-4.5;0;ESE;1.9;Nongzhanguan
191;2013;3;8;22;63;71;5.9;1001.1;-5.1;0;S;1;Nongzhanguan
192;2013;3;8;23;82;54;5.3;999.2;-5.1;0;SSE;0.4;Nongzhanguan
193;2013;3;9;0;51;53;4.4;997.9;-4.9;0;SSE;0;Nongzhanguan
194;2013;3;9;1;61;84;3;996.9;-4.2;0;N;0.1;Nongzhanguan
195;2013;3;9;2;72;91;2.6;995.9;-3.7;0;ENE;1.2;Nongzhanguan
196;2013;3;9;3;77;102;2.3;994.7;-4.2;0;E;0.9;Nongzhanguan
197;2013;3;9;4;81;104;1.7;993.7;-4;0;E;0;Nongzhanguan
198;2013;3;9;5;84;111;2.4;993.9;-3.9;0;NNW;1.7;Nongzhanguan
199;2013;3;9;6;114;117;4;994.1;-3.5;0;NW;1.4;Nongzhanguan
200;2013;3;9;7;106;107;5;994.7;-2.8;0;ENE;1.7;Nongzhanguan
201;2013;3;9;8;108;117;7;996;-3.3;0;SSE;0.4;Nongzhanguan
202;2013;3;9;9;114;140;14.3;997.3;-1.8;0;NNW;5.3;Nongzhanguan
203;2013;3;9;10;130;227;17.3;999.6;-5.9;0;NNW;7.5;Nongzhanguan
204;2013;3;9;11;62;325;13.8;1002.9;-10.9;0;N;6.1;Nongzhanguan
205;2013;3;9;12;62;740;11.7;1005.8;-16.8;0;N;9.2;Nongzhanguan
206;2013;3;9;13;45;558;9.9;1008.5;-19.3;0;N;6.4;Nongzhanguan
207;2013;3;9;14;47;710;9.5;1009.8;-19.6;0;N;7.1;Nongzhanguan
208;2013;3;9;15;36;811;9.7;1011.1;-19.4;0;NNW;4.7;Nongzhanguan
209;2013;3;9;16;15;281;10;1012.8;-20.3;0;NNW;6.2;Nongzhanguan
210;2013;3;9;17;15;175;8.9;1014.7;-20.1;0;NNW;6.5;Nongzhanguan
211;2013;3;9;18;12;100;7.9;1017.5;-20.8;0;NNE;5.2;Nongzhanguan
212;2013;3;9;19;12;84;6.9;1019.2;-20.6;0;NNW;7.1;Nongzhanguan
213;2013;3;9;20;14;79;6.1;1021;-20.3;0;N;8.8;Nongzhanguan
214;2013;3;9;21;12;77;5.6;1022.6;-19.9;0;N;4.5;Nongzhanguan
215;2013;3;9;22;14;32;5.3;1023.1;-20.1;0;NNE;2.4;Nongzhanguan
216;2013;3;9;23;9;10;4.3;1023.4;-20.1;0;NNE;1.6;Nongzhanguan
217;2013;3;10;0;3;7;2.1;1022.9;-17.5;0;ESE;1.6;Nongzhanguan
218;2013;3;10;1;3;7;0.2;1023.2;-16.6;0;E;0.5;Nongzhanguan
219;2013;3;10;2;14;15;-1.6;1023.1;-15.8;0;N;0;Nongzhanguan
220;2013;3;10;3;16;32;-0.9;1023.3;-15.9;0;N;0;Nongzhanguan
221;2013;3;10;4;6;21;-1.9;1024;-14.7;0;NNE;0;Nongzhanguan
222;2013;3;10;5;26;37;-2.8;1024.1;-13.4;0;N;0;Nongzhanguan
223;2013;3;10;6;23;41;-2.1;1024.4;-13.3;0;N;0.1;Nongzhanguan
224;2013;3;10;7;25;31;3.7;1025.4;-15.6;0;WSW;3;Nongzhanguan
225;2013;3;10;8;29;35;5.7;1025.5;-16.8;0;SW;2.8;Nongzhanguan
226;2013;3;10;9;26;33;6.8;1025;-17.3;0;SW;5.2;Nongzhanguan
227;2013;3;10;10;27;40;8.7;1024.3;-17.4;0;SSW;3.1;Nongzhanguan
228;2013;3;10;11;36;54;9.9;1023.7;-17.3;0;WSW;2.4;Nongzhanguan
229;2013;3;10;12;36;44;11.3;1022.8;-17.2;0;SW;1.3;Nongzhanguan
230;2013;3;10;13;32;34;11.2;1021.7;-17.2;0;SSW;3.8;Nongzhanguan
231;2013;3;10;14;32;35;11.4;1020.8;-16.1;0;SSW;3.9;Nongzhanguan
232;2013;3;10;15;32;46;11.3;1020.4;-16.2;0;SSW;3.9;Nongzhanguan
233;2013;3;10;16;38;55;10.8;1020.2;-14.9;0;SW;4.6;Nongzhanguan
234;2013;3;10;17;41;64;9.6;1020.2;-14.3;0;SSW;3;Nongzhanguan
235;2013;3;10;18;52;80;8.9;1020.6;-13.5;0;SSW;3.7;Nongzhanguan
236;2013;3;10;19;60;84;8.3;1020.9;-12.8;0;SSW;3.2;Nongzhanguan
237;2013;3;10;20;74;101;7.6;1021.1;-12.3;0;S;2.4;Nongzhanguan
238;2013;3;10;21;73;99;7.2;1021.2;-12.1;0;SSW;2.8;Nongzhanguan
239;2013;3;10;22;78;108;6.8;1020.6;-11.9;0;SW;2.3;Nongzhanguan
240;2013;3;10;23;79;106;6.7;1020.7;-12.5;0;SW;2.4;Nongzhanguan
241;2013;3;11;0;79;104;5.3;1020.5;-11.3;0;S;0.9;Nongzhanguan
242;2013;3;11;1;91;119;4.5;1020.1;-11.2;0;S;0.8;Nongzhanguan
243;2013;3;11;2;94;114;3.6;1019.3;-10.5;0;S;0.4;Nongzhanguan
244;2013;3;11;3;101;120;2.4;1019;-9.9;0;SE;0.4;Nongzhanguan
245;2013;3;11;4;99;106;0.2;1018.9;-9;0;SE;1.6;Nongzhanguan
246;2013;3;11;5;93;98;1.5;1018.9;-8.9;0;SE;0.1;Nongzhanguan
247;2013;3;11;6;88;100;-0.2;1019.1;-8.2;0;ESE;0.8;Nongzhanguan
248;2013;3;11;7;87;89;2.1;1019.2;-7.8;0;E;0.8;Nongzhanguan
249;2013;3;11;8;94;102;5;1019.1;-8.2;0;E;0.8;Nongzhanguan
250;2013;3;11;9;104;114;6;1018.6;-8.7;0;SSE;2.3;Nongzhanguan
251;2013;3;11;10;116;131;7.5;1017.8;-8.6;0;E;2.2;Nongzhanguan
252;2013;3;11;11;131;153;9.1;1016.5;-9.4;0;ESE;2;Nongzhanguan
253;2013;3;11;12;148;157;10.5;1015.2;-9.3;0;S;1.9;Nongzhanguan
254;2013;3;11;13;134;140;11.6;1013.8;-7.8;0;SSW;3.1;Nongzhanguan
255;2013;3;11;14;105;130;11.8;1012.8;-7.6;0;SSW;3.7;Nongzhanguan
256;2013;3;11;15;108;118;11.6;1012.1;-7.8;0;WSW;3.4;Nongzhanguan
257;2013;3;11;16;110;140;11;1011.3;-6.4;0;SW;2.7;Nongzhanguan
258;2013;3;11;17;130;184;10.6;1011.6;-4.6;0;S;2.2;Nongzhanguan
259;2013;3;11;18;137;204;10.4;1011.9;-4.1;0;S;1.3;Nongzhanguan
260;2013;3;11;19;145;185;10.4;1012.2;-3.3;0;SSE;0.8;Nongzhanguan
261;2013;3;11;20;154;197;10.2;1012.4;-5;0;SSW;1.1;Nongzhanguan
262;2013;3;11;21;151;169;9.6;1011.8;-5.1;0;SSE;0.8;Nongzhanguan
263;2013;3;11;22;115;121;9.2;1011.5;-5.5;0;ESE;1.5;Nongzhanguan
264;2013;3;11;23;99;122;8.5;1010.4;-5.4;0;ESE;0.9;Nongzhanguan
265;2013;3;12;0;109;124;7.8;1009.7;-5.3;0;SSE;1.3;Nongzhanguan
266;2013;3;12;1;122;148;7.6;1008.8;-4.8;0;SE;1.1;Nongzhanguan
267;2013;3;12;2;123;133;6.7;1007.9;-3.8;0;E;0.8;Nongzhanguan
268;2013;3;12;3;123;134;7.2;1008;-2.8;0;SSE;1.5;Nongzhanguan
269;2013;3;12;4;128;146;5.6;1008.6;-0.1;0.5;SE;0.2;Nongzhanguan
270;2013;3;12;5;125;186;4.5;1008.3;0.8;0.3;ESE;1.7;Nongzhanguan
271;2013;3;12;6;134;135;3.8;1008.5;2;1;ENE;0;Nongzhanguan
272;2013;3;12;7;107;114;3;1008.8;1.5;2.6;SSW;0.9;Nongzhanguan
273;2013;3;12;8;116;114;3.4;1008.8;2.2;0.3;ENE;1.7;Nongzhanguan
274;2013;3;12;9;114;87;3.5;1008.6;2.3;0.1;NE;1.3;Nongzhanguan
275;2013;3;12;10;101;102;3.7;1008.9;2.5;0.2;NE;0.9;Nongzhanguan
276;2013;3;12;11;122;125;4;1008.7;2.7;0.1;E;1.6;Nongzhanguan
277;2013;3;12;12;125;125;4.6;1008.2;2.8;0.1;NE;1.3;Nongzhanguan
278;2013;3;12;13;148;126;4.9;1008.8;3.2;0;N;1.5;Nongzhanguan
279;2013;3;12;14;137;94;5.2;1009.1;3.4;0;NE;2.1;Nongzhanguan
280;2013;3;12;15;123;85;5.6;1009.3;3.8;0;E;1.5;Nongzhanguan
281;2013;3;12;16;108;109;6.5;1009.7;3.8;0.1;ENE;0;Nongzhanguan
282;2013;3;12;17;134;109;6.4;1011.3;3.5;0;NE;0.8;Nongzhanguan
283;2013;3;12;18;140;115;5.3;1012.7;3.5;0;ENE;1.4;Nongzhanguan
284;2013;3;12;19;142;108;4.6;1014.3;3.4;0;SSW;0.6;Nongzhanguan
285;2013;3;12;20;130;137;4.6;1016.3;3.4;0;ENE;0.8;Nongzhanguan
286;2013;3;12;21;166;138;4.6;1017.6;3.6;0;ENE;1.9;Nongzhanguan
287;2013;3;12;22;163;137;4.1;1018.7;1.6;0;NE;0.9;Nongzhanguan
288;2013;3;12;23;128;52;5.3;1019.5;-6.3;0;N;2.5;Nongzhanguan
289;2013;3;13;0;83;22;4.5;1020.3;-9;0;NNE;3.5;Nongzhanguan
290;2013;3;13;1;27;27;3.4;1020.8;-9.3;0;ENE;1.6;Nongzhanguan
291;2013;3;13;2;10;10;2.3;1021.2;-9.9;0;NE;1.5;Nongzhanguan
292;2013;3;13;3;15;15;1.5;1021.8;-11.3;0;NE;1.1;Nongzhanguan
293;2013;3;13;4;3;6;0.7;1022.6;-10.2;0;E;1.2;Nongzhanguan
294;2013;3;13;5;12;6;0.3;1023.3;-10.5;0;ENE;1.5;Nongzhanguan
295;2013;3;13;6;13;NA;0.1;1024.4;-10.7;0;NE;0.9;Nongzhanguan
296;2013;3;13;7;13;2;2.2;1025.7;-11;0;ENE;1.8;Nongzhanguan
297;2013;3;13;8;7;7;3;1027.1;-12.1;0;ENE;4;Nongzhanguan
298;2013;3;13;9;7;13;4;1027.5;-13.4;0;ENE;3.4;Nongzhanguan
299;2013;3;13;10;16;14;4.7;1027.4;-13.7;0;E;2.3;Nongzhanguan
300;2013;3;13;11;10;6;5.7;1026.7;-11.9;0;E;2.9;Nongzhanguan
