No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
49;2013;3;3;0;60;60;-2.4;1017.4;-13;0;N;1;Dingling
50;2013;3;3;1;59;63;-3.8;1016.5;-12.2;0;NNW;1.4;Dingling
51;2013;3;3;2;52;53;-3.8;1015.1;-12.7;0;NNE;0.8;Dingling
52;2013;3;3;3;57;57;-4;1014.1;-13.4;0;NE;0.7;Dingling
53;2013;3;3;4;53;48;-4.8;1013.6;-13.2;0;NNE;0.2;Dingling
54;2013;3;3;5;48;55;-5.6;1013.2;-13;0;ENE;0.5;Dingling
55;2013;3;3;6;53;55;-5.7;1013.2;-13.1;0;NE;0;Dingling
56;2013;3;3;7;53;59;-3.3;1013.5;-12.8;0;NE;0.8;Dingling
57;2013;3;3;8;50;56;-0.3;1012.8;-11.4;0;NNW;0.5;Dingling
58;2013;3;3;9;60;78;3.4;1012.5;-12.6;0;SSE;0.8;Dingling
59;2013;3;3;10;73;87;6.5;1011.4;-12.2;0;SE;2.1;Dingling
60;2013;3;3;11;76;101;9;1010.4;-11.6;0;ESE;1.4;Dingling
61;2013;3;3;12;75;102;12.2;1009.1;-13.7;0;SE;1.8;Dingling
62;2013;3;3;13;92;147;15.6;1007.5;-13.8;0;NW;5.4;Dingling
63;2013;3;3;14;79;147;16.6;1006.9;-14.1;0;NW;5.3;Dingling
64;2013;3;3;15;44;105;17;1006.8;-14.9;0;NW;2.3;Dingling
65;2013;3;3;16;14;43;16.1;1006.9;-14.4;0;ENE;0.7;Dingling
66;2013;3;3;17;5;29;13.9;1007.6;-14.1;0;SSE;0.6;Dingling
67;2013;3;3;18;3;32;12.4;1009;-14.4;0;E;0.8;Dingling
68;2013;3;3;19;11;46;8.9;1010;-13.5;0;NW;0.9;Dingling
69;2013;3;3;20;5;42;7.7;1010.1;-12.2;0;ENE;0.5;Dingling
70;2013;3;3;21;12;34;6.9;1010.6;-12.3;0;N;0.7;Dingling
71;2013;3;3;22;4;31;6.8;1011.2;-11.9;0;NE;1.5;Dingling
72;2013;3;3;23;14;38;8.6;1012.1;-11.4;0;NE;2;Dingling
73;2013;3;4;0;13;34;9.2;1013.2;-12.6;0;ENE;2.4;Dingling
74;2013;3;4;1;10;36;7.3;1014.2;-12.5;0;NE;2.1;Dingling
75;2013;3;4;2;8;28;6.1;1014.4;-13.5;0;NW;1.4;Dingling
76;2013;3;4;3;5;19;6.6;1014.2;-14.8;0;N;4;Dingling
77;2013;3;4;4;11;4;4.8;1014.6;-12.2;0;NW;2.6;Dingling
78;2013;3;4;5;5;NA;5.4;1015.4;-12.1;0;NW;4.7;Dingling
79;2013;3;4;6;8;3;4.2;1016.1;-12.3;0;N;3;Dingling
80;2013;3;4;7;7;19;6.3;1016.8;-12.3;0;N;0.8;Dingling
81;2013;3;4;8;4;15;8.9;1017.4;-12.9;0;ENE;1.6;Dingling
82;2013;3;4;9;5;16;10.2;1017.6;-13.8;0;NW;3.8;Dingling
83;2013;3;4;10;8;17;11.4;1017.1;-14.4;0;NNW;4.2;Dingling
84;2013;3;4;11;7;11;12.7;1016.6;-15.1;0;NNW;4.4;Dingling
85;2013;3;4;12;5;6;14.6;1015.4;-14.6;0;NNW;3.5;Dingling
86;2013;3;4;13;10;7;15.1;1014.2;-15.2;0;NNW;3.4;Dingling
87;2013;3;4;14;13;11;16.1;1013.1;-16.9;0;NW;3;Dingling
88;2013;3;4;15;16;18;16.1;1012.5;-16.9;0;NW;2.3;Dingling
89;2013;3;4;16;18;20;14.8;1012;-14.4;0;SSW;3.3;Dingling
90;2013;3;4;17;18;16;12.9;1012.4;-14;0;SSW;2.6;Dingling
91;2013;3;4;18;10;10;11.3;1012.7;-13.7;0;SSW;1.2;Dingling
92;2013;3;4;19;39;80;8.7;1013.2;-12.5;0;ENE;0.5;Dingling
93;2013;3;4;20;41;80;5.9;1013.4;-11.7;0;ENE;0.2;Dingling
94;2013;3;4;21;60;74;4.9;1013.4;-11.7;0;ESE;0.8;Dingling
95;2013;3;4;22;50;71;4;1013.2;-11.6;0;E;0.6;Dingling
96;2013;3;4;23;50;70;4.2;1012.6;-11.5;0;ESE;0.8;Dingling
97;2013;3;5;0;52;64;2.8;1012.1;-11.2;0;ENE;0.4;Dingling
98;2013;3;5;1;56;58;1.8;1011.7;-11;0;NNE;0.6;Dingling
99;2013;3;5;2;50;54;0.8;1011.4;-10.7;0;N;0.6;Dingling
100;2013;3;5;3;88;54;0.2;1011;-10.4;0;N;0.2;Dingling
101;2013;3;5;4;53;57;-0.1;1010.7;-10.1;0;N;0.8;Dingling
102;2013;3;5;5;46;55;-0.4;1010.9;-9.6;0;NNE;0;Dingling
103;2013;3;5;6;43;50;-1;1010.6;-9.4;0;NE;0.8;Dingling
104;2013;3;5;7;47;57;1.2;1010.4;-9.4;0;NE;0;Dingling
105;2013;3;5;8;52;64;6;1010.1;-10.7;0;SW;0.8;Dingling
106;2013;3;5;9;52;72;7.8;1009.5;-10.6;0;SW;1;Dingling
107;2013;3;5;10;69;90;9.3;1008.7;-9.3;0;ESE;1.4;Dingling
108;2013;3;5;11;79;95;11;1007.8;-9.4;0;SW;1.9;Dingling
109;2013;3;5;12;102;138;12.1;1006.5;-9;0;ENE;0.4;Dingling
110;2013;3;5;13;126;164;13.2;1005.1;-8.1;0;SSW;0.9;Dingling
111;2013;3;5;14;131;150;14.1;1004.3;-8.6;0;SE;1.7;Dingling
112;2013;3;5;15;139;142;13.5;1004.1;-8.4;0;SE;0.8;Dingling
113;2013;3;5;16;152;173;13.3;1003.9;-8;0;ESE;1.1;Dingling
114;2013;3;5;17;154;181;12.4;1004.5;-8.2;0;ESE;1;Dingling
115;2013;3;5;18;165;194;8.9;1005;-7.8;0;NE;0.8;Dingling
116;2013;3;5;19;179;200;7.7;1005.4;-7.6;0;NNE;0.2;Dingling
117;2013;3;5;20;172;180;6.3;1005.9;-7.3;0;NNE;0.7;Dingling
118;2013;3;5;21;179;191;5.6;1006;-7.3;0;NNE;0.2;Dingling
119;2013;3;5;22;173;168;4.9;1005.8;-7;0;N;1.7;Dingling
120;2013;3;5;23;170;162;3.7;1005.7;-6.9;0;NE;0.4;Dingling
121;2013;3;6;0;166;153;3.9;1005.4;-6.7;0;N;2;Dingling
122;2013;3;6;1;173;154;3.9;1005.3;-6.4;0;NE;0.8;Dingling
123;2013;3;6;2;161;140;3.5;1004.8;-6.5;0;N;0.7;Dingling
124;2013;3;6;3;161;143;3.7;1004.7;-6.3;0;N;1.3;Dingling
125;2013;3;6;4;163;150;2.4;1004.7;-6.2;0;N;1;Dingling
126;2013;3;6;5;166;155;2.1;1004.9;-5.8;0;N;0.9;Dingling
127;2013;3;6;6;172;164;3.1;1005.1;-5.6;0;N;0.2;Dingling
128;2013;3;6;7;176;173;4.7;1006.2;-4.9;0;ESE;0.6;Dingling
129;2013;3;6;8;183;178;5.5;1006.2;-4.1;0;SW;0.5;Dingling
130;2013;3;6;9;195;201;7.2;1006.1;-5.5;0;W;0.5;Dingling
131;2013;3;6;10;200;206;8.8;1005.8;-5.5;0;NNW;0.7;Dingling
132;2013;3;6;11;217;218;10.6;1004.6;-5;0;N;0.9;Dingling
133;2013;3;6;12;268;278;12.4;1003.4;-4.7;0;NW;0.8;Dingling
134;2013;3;6;13;258;274;13.4;1002.5;-4.3;0;SE;1.2;Dingling
135;2013;3;6;14;221;217;13.6;1001.8;-4.1;0;S;2.3;Dingling
136;2013;3;6;15;195;222;13.6;1001.9;-3.7;0;ESE;2.2;Dingling
137;2013;3;6;16;294;351;13.3;1002.2;-3.9;0;ESE;1.6;Dingling
138;2013;3;6;17;288;330;12;1002.7;-3.8;0;SE;1.3;Dingling
139;2013;3;6;18;267;288;10.6;1003.7;-3.9;0;SSW;1.2;Dingling
140;2013;3;6;19;269;274;7.1;1004.5;-3.5;0;NNW;1.4;Dingling
141;2013;3;6;20;280;284;6.2;1004.9;-3.5;0;SE;0.7;Dingling
142;2013;3;6;21;306;317;5.5;1004.5;-3.6;0;ENE;0.6;Dingling
143;2013;3;6;22;284;285;4.7;1004.3;-3.6;0;E;0.7;Dingling
144;2013;3;6;23;236;245;4.5;1004.1;-3.3;0;S;0.9;Dingling
145;2013;3;7;0;223;228;5.3;1004.2;-3.3;0;ENE;0.7;Dingling
146;2013;3;7;1;196;197;6.2;1004.2;-3.2;0;E;1.4;Dingling
147;2013;3;7;2;150;149;3;1003.8;-3.8;0;SW;0.5;Dingling
148;2013;3;7;3;91;85;1.4;1003.6;-4.3;0;SW;1;Dingling
149;2013;3;7;4;61;61;1.3;1003.5;-5;0;WNW;1.8;Dingling
150;2013;3;7;5;50;40;1;1003.7;-5.3;0;NNE;1.5;Dingling
151;2013;3;7;6;26;13;0.2;1003.6;-5.4;0;NNE;1;Dingling
152;2013;3;7;7;19;13;4.9;1003.6;-4.4;0;N;0.1;Dingling
153;2013;3;7;8;33;29;7;1003.4;-3.6;0;SSW;1.4;Dingling
154;2013;3;7;9;28;39;8.9;1003.2;-3.7;0;SSE;1;Dingling
155;2013;3;7;10;47;74;12.5;1002.1;-5.5;0;SE;1.1;Dingling
156;2013;3;7;11;134;204;15;1000.3;-4.9;0;SE;0.8;Dingling
157;2013;3;7;12;224;294;16.3;998.4;-4.3;0;ESE;1.5;Dingling
158;2013;3;7;13;153;160;17.3;996.7;-4.1;0;SSW;1.4;Dingling
159;2013;3;7;14;74;52;16.6;995.5;-3.5;0;ESE;1.2;Dingling
160;2013;3;7;15;75;83;16.8;994.7;-3.4;0;ENE;1;Dingling
161;2013;3;7;16;149;182;16.6;994.1;-3.5;0;ENE;0.8;Dingling
162;2013;3;7;17;223;260;14.5;993.9;-3.3;0;NE;0.7;Dingling
163;2013;3;7;18;258;282;12.5;994.5;-3.4;0;N;0.5;Dingling
164;2013;3;7;19;244;266;11.8;994.7;-3.2;0;ENE;0.8;Dingling
165;2013;3;7;20;253;285;9.8;994.6;-2.8;0;NNW;0.6;Dingling
166;2013;3;7;21;240;244;7.9;995.1;-3;0;NNE;1.2;Dingling
167;2013;3;7;22;224;226;8.1;995.1;-3.4;0;ENE;0.9;Dingling
168;2013;3;7;23;219;203;6.8;995;-3.2;0;NE;1.3;Dingling
169;2013;3;8;0;189;189;5.9;995.3;-3;0;NE;0;Dingling
170;2013;3;8;1;248;190;4.4;995.6;-3.2;0;E;0.8;Dingling
171;2013;3;8;2;167;182;4;995.2;-3.5;0;ENE;0.6;Dingling
172;2013;3;8;3;137;164;4.5;994.7;-3.1;0;SE;1.4;Dingling
173;2013;3;8;4;133;146;16.7;994.9;-5.8;0;NW;5.2;Dingling
174;2013;3;8;5;79;100;15.4;995.6;-6.2;0;SE;0.7;Dingling
175;2013;3;8;6;41;160;12.7;996.2;-5.4;0;ESE;1.7;Dingling
176;2013;3;8;7;37;129;14.9;996.7;-5.5;0;NE;1.3;Dingling
177;2013;3;8;8;38;137;11.2;997.8;-4.1;0;ESE;1.7;Dingling
178;2013;3;8;9;48;149;14.5;997.9;-2.9;0;SSW;1.7;Dingling
179;2013;3;8;10;122;175;17.3;997.3;-3.5;0;SE;1.4;Dingling
180;2013;3;8;11;166;277;19.3;996.7;-3.6;0;ESE;2.1;Dingling
181;2013;3;8;12;108;172;20.6;995.8;-3.9;0;ESE;2.5;Dingling
182;2013;3;8;13;111;212;21.9;994.7;-4.3;0;SE;3;Dingling
183;2013;3;8;14;146;240;17.6;995;1.5;0;ESE;4.5;Dingling
184;2013;3;8;15;410;631;14.8;996.1;0.2;0;S;2.5;Dingling
185;2013;3;8;16;405;582;13.1;996.5;-0.2;0;ESE;4;Dingling
186;2013;3;8;17;190;311;11.7;996.5;-0.5;0;SE;3.4;Dingling
187;2013;3;8;18;173;244;10.4;997.4;-1;0;SE;2.7;Dingling
188;2013;3;8;19;118;216;9.4;997.3;-0.8;0;ESE;2.7;Dingling
189;2013;3;8;20;120;188;8.6;997.1;-1.5;0;ESE;2.8;Dingling
190;2013;3;8;21;113;156;7.6;996.9;-2.4;0;ESE;1.8;Dingling
191;2013;3;8;22;104;134;6.8;996;-3.2;0;ESE;1.3;Dingling
192;2013;3;8;23;105;124;5.6;994.5;-3;0;ESE;0.7;Dingling
193;2013;3;9;0;108;123;4.3;993.1;-3;0;NNE;1.2;Dingling
194;2013;3;9;1;111;145;3.9;991.9;-2.5;0;NNE;0;Dingling
195;2013;3;9;2;110;135;3;991.2;-2.7;0;N;0.7;Dingling
196;2013;3;9;3;194;120;2.4;989.8;-2.9;0;NNW;1.2;Dingling
197;2013;3;9;4;101;112;1.9;988.9;-3;0;NNE;0.7;Dingling
198;2013;3;9;5;106;108;2;989.2;-3.3;0;NNE;0.5;Dingling
199;2013;3;9;6;54;102;1.8;989;-3.3;0;NNW;0.4;Dingling
200;2013;3;9;7;99;107;6;990.5;-2.1;0;NE;2.4;Dingling
201;2013;3;9;8;118;202;14.2;992.3;-1.5;0;NE;2.5;Dingling
202;2013;3;9;9;165;610;16.8;993.8;-2.3;0;NNW;6.2;Dingling
203;2013;3;9;10;72;329;14.4;996.8;-7.1;0;ENE;7.8;Dingling
204;2013;3;9;11;22;408;12.9;999.1;-11.6;0;NE;5.6;Dingling
205;2013;3;9;12;29;557;10.7;1001.8;-15.8;0;NE;4.9;Dingling
206;2013;3;9;13;32;717;9.6;1003.9;-18.5;0;N;6;Dingling
207;2013;3;9;14;24;539;10.3;1005.2;-17.9;0;NE;4.5;Dingling
208;2013;3;9;15;16;354;10.3;1006.3;-17.9;0;NE;5.6;Dingling
209;2013;3;9;16;15;230;9.2;1008;-18.8;0;NNE;7.1;Dingling
210;2013;3;9;17;8;147;7.7;1010.2;-20;0;N;5.1;Dingling
211;2013;3;9;18;3;93;6.6;1013.1;-19.9;0;N;5.2;Dingling
212;2013;3;9;19;10;82;5.7;1015.1;-19.8;0;NNE;3.3;Dingling
213;2013;3;9;20;10;70;5;1017;-19.6;0;NNE;2.5;Dingling
214;2013;3;9;21;13;41;4.8;1017.7;-19.7;0;NNE;3.3;Dingling
215;2013;3;9;22;13;23;3.8;1018.1;-19.8;0;N;1.2;Dingling
216;2013;3;9;23;3;14;3.4;1018;-20.1;0;NE;1.1;Dingling
217;2013;3;10;0;7;13;4.4;1017.8;-20.1;0;NW;2;Dingling
218;2013;3;10;1;12;14;4.9;1018.1;-20.4;0;NW;3;Dingling
219;2013;3;10;2;13;7;4.5;1017.9;-20;0;NW;3.3;Dingling
220;2013;3;10;3;10;5;4.1;1018.1;-20.3;0;NW;2.5;Dingling
221;2013;3;10;4;13;4;4.7;1018.6;-19.8;0;NW;3;Dingling
222;2013;3;10;5;8;8;4.3;1018.8;-20.1;0;NW;3.3;Dingling
223;2013;3;10;6;10;7;3.6;1018.9;-18.6;0;ESE;1.2;Dingling
224;2013;3;10;7;8;8;5.7;1019.8;-19;0;WNW;3.3;Dingling
225;2013;3;10;8;11;18;8;1019.8;-18.8;0;NW;2.8;Dingling
226;2013;3;10;9;18;19;9.4;1019.2;-18.7;0;NNW;3.2;Dingling
227;2013;3;10;10;7;NA;10.6;1018.4;-16.8;0;S;2.5;Dingling
228;2013;3;10;11;12;NA;10.4;1018.1;-16.9;0;SE;2;Dingling
229;2013;3;10;12;16;24;11.3;1017.1;-17.2;0;S;3.6;Dingling
230;2013;3;10;13;16;23;12.1;1016;-16.5;0;SSW;2.8;Dingling
231;2013;3;10;14;21;39;11.9;1015.1;-15.7;0;S;3.7;Dingling
232;2013;3;10;15;30;37;11.7;1014.7;-15.9;0;S;4.2;Dingling
233;2013;3;10;16;33;62;10.9;1014.5;-14.8;0;SSW;1.2;Dingling
234;2013;3;10;17;37;77;9.5;1014.6;-15.1;0;SSW;3.2;Dingling
235;2013;3;10;18;42;91;8.8;1015.1;-13.6;0;ESE;1.6;Dingling
236;2013;3;10;19;53;91;7.2;1015.5;-13.1;0;ESE;1.3;Dingling
237;2013;3;10;20;61;91;5.8;1015.7;-12.8;0;E;0.8;Dingling
238;2013;3;10;21;56;78;4.7;1015.7;-12.3;0;ENE;1;Dingling
239;2013;3;10;22;62;88;4.2;1015.5;-12.3;0;E;0;Dingling
240;2013;3;10;23;63;89;2.3;1015.4;-12.4;0;ESE;0.8;Dingling
241;2013;3;11;0;68;89;1.6;1015.2;-11.6;0;E;0;Dingling
242;2013;3;11;1;68;89;0.5;1015;-11.6;0;NE;0.5;Dingling
243;2013;3;11;2;69;88;0.1;1014.3;-11.3;0;NNW;0.9;Dingling
244;2013;3;11;3;75;83;-1.4;1014.1;-10.8;0;N;0.9;Dingling
245;2013;3;11;4;79;100;-2;1014;-10.8;0;NW;1;Dingling
246;2013;3;11;5;83;97;-1.8;1013.5;-10.9;0;ESE;0.6;Dingling
247;2013;3;11;6;85;94;-1.7;1014;-10.3;0;SE;0.6;Dingling
248;2013;3;11;7;80;100;-0.2;1014.3;-9.6;0;N;1.4;Dingling
249;2013;3;11;8;89;116;2.7;1014.2;-10.6;0;W;1;Dingling
250;2013;3;11;9;107;141;4.9;1013.7;-9.7;0;SSW;0.9;Dingling
251;2013;3;11;10;108;145;6.3;1012.9;-8.4;0;SE;2.2;Dingling
252;2013;3;11;11;112;152;6.8;1011.7;-8.8;0;ESE;1.8;Dingling
253;2013;3;11;12;113;153;8.3;1010.4;-9.2;0;ESE;0.9;Dingling
254;2013;3;11;13;132;158;9;1009.2;-8.1;0;SE;1.2;Dingling
255;2013;3;11;14;130;173;9.8;1007.8;-7.9;0;SSW;1.4;Dingling
256;2013;3;11;15;148;185;10;1007;-7.7;0;ESE;1.5;Dingling
257;2013;3;11;16;149;184;10;1006.2;-7.7;0;SE;1.8;Dingling
258;2013;3;11;17;152;179;9.8;1006.1;-7;0;ESE;1.9;Dingling
259;2013;3;11;18;149;202;9.7;1006.7;-6.2;0;SE;1.8;Dingling
260;2013;3;11;19;152;205;9.5;1006.9;-6.4;0;ESE;1.1;Dingling
261;2013;3;11;20;166;222;9.4;1007.2;-6.1;0;ESE;1.8;Dingling
262;2013;3;11;21;175;222;9.4;1006.7;-3.9;0;ESE;1.2;Dingling
263;2013;3;11;22;173;217;9.2;1006.1;-3.4;0;ESE;1.7;Dingling
264;2013;3;11;23;163;210;8.8;1005;-4.1;0;ESE;2.1;Dingling
265;2013;3;12;0;156;187;8.3;1004.4;-4.5;0;ESE;1.9;Dingling
266;2013;3;12;1;150;195;7.7;1003.7;-4.4;0;ESE;1.1;Dingling
267;2013;3;12;2;150;185;7.7;1003.7;-4.4;0;ENE;0.6;Dingling
268;2013;3;12;3;134;176;6.3;1003.2;-1.8;0;WNW;0.7;Dingling
269;2013;3;12;4;127;168;6.2;1003.1;-1.7;0;WSW;0.7;Dingling
270;2013;3;12;5;135;171;5.3;1003.2;-0.3;0.2;ESE;1.5;Dingling
271;2013;3;12;6;128;186;3.4;1003.6;0.8;1.5;NW;0.6;Dingling
272;2013;3;12;7;123;138;3.1;1004;1.3;0.3;NNW;1.2;Dingling
273;2013;3;12;8;121;138;2.7;1003.8;1.1;0.1;NNE;1;Dingling
274;2013;3;12;9;116;85;3.1;1003.3;1.6;0;SW;0.9;Dingling
275;2013;3;12;10;114;81;3.6;1003.6;2;0;SW;0;Dingling
276;2013;3;12;11;132;106;3.8;1003.7;1.8;0;SE;1.5;Dingling
277;2013;3;12;12;145;129;4.4;1003.9;2.3;0;W;1.3;Dingling
278;2013;3;12;13;158;144;5;1003.9;2.2;0;NNW;1.5;Dingling
279;2013;3;12;14;172;143;5.3;1004.3;2.8;0;NNW;1.6;Dingling
280;2013;3;12;15;176;148;6.3;1004.2;3.3;0;SW;2.1;Dingling
281;2013;3;12;16;171;144;6.7;1005;3.1;0;W;1.1;Dingling
282;2013;3;12;17;213;181;6.6;1006.2;3.2;0;W;0;Dingling
283;2013;3;12;18;221;184;5.5;1007.9;3.2;0;NE;1.1;Dingling
284;2013;3;12;19;211;184;4;1009.6;2.3;0;NNE;1.8;Dingling
285;2013;3;12;20;186;135;4.6;1011.4;-0.4;0;NNE;1.1;Dingling
286;2013;3;12;21;59;59;5.6;1012.9;-8.7;0;NNE;1.5;Dingling
287;2013;3;12;22;6;6;5;1014.1;-10;0;NE;2.3;Dingling
288;2013;3;12;23;10;10;4.3;1015.1;-10.6;0;NE;1.9;Dingling
289;2013;3;13;0;3;3;3;1016;-11;0;NNE;1;Dingling
290;2013;3;13;1;7;7;2.6;1016.4;-11.7;0;NNW;3;Dingling
291;2013;3;13;2;9;9;2.5;1016.4;-11.8;0;NNW;3.6;Dingling
292;2013;3;13;3;3;3;1.6;1016.8;-10;0;NW;2;Dingling
293;2013;3;13;4;3;3;2;1017.5;-10.9;0;NW;2.1;Dingling
294;2013;3;13;5;12;6;0;1018.3;-10.8;0;NNW;1.5;Dingling
295;2013;3;13;6;9;3;0.6;1019.3;-11.5;0;NE;1.2;Dingling
296;2013;3;13;7;3;3;3.3;1020.7;-14.9;0;NNE;1.6;Dingling
297;2013;3;13;8;3;3;4.5;1021.8;-18.5;0;N;3.6;Dingling
298;2013;3;13;9;10;10;5.5;1022;-18.4;0;NW;1.7;Dingling
299;2013;3;13;10;10;10;6.3;1022;-15.1;0;NW;3.1;Dingling
300;2013;3;13;11;3;6;7.4;1021.3;-15.4;0;WNW;2.1;Dingling
301;2013;3;13;12;3;6;8.2;1020.2;-16.2;0;WSW;1.2;Dingling
302;2013;3;13;13;3;58;9.2;1019.4;-16.2;0;WNW;4.3;Dingling
303;2013;3;13;14;13;28;9.6;1018.5;-16.7;0;NNW;3.7;Dingling
304;2013;3;13;15;8;17;10;1018.2;-14;0;SSW;2.9;Dingling
305;2013;3;13;16;12;14;8.2;1018.4;-13.5;0;SE;3.4;Dingling
306;2013;3;13;17;15;18;7.1;1018.9;-13.2;0;SE;2;Dingling
307;2013;3;13;18;18;29;6.1;1019.6;-13.5;0;ESE;2.3;Dingling
308;2013;3;13;19;22;31;5.3;1020.3;-13.2;0;ESE;1.7;Dingling
309;2013;3;13;20;27;28;4.4;1020.8;-12.6;0;ESE;0.7;Dingling
310;2013;3;13;21;7;23;3.5;1021;-11.3;0;ESE;0.8;Dingling
311;2013;3;13;22;25;26;1.5;1020.8;-10;0;ESE;0.8;Dingling
312;2013;3;13;23;35;26;1.4;1020.9;-9.3;0;ESE;0.8;Dingling
313;2013;3;14;0;41;42;2.5;1021.1;-8.8;0;ESE;3;Dingling
314;2013;3;14;1;44;41;1.4;1021.4;-4.7;0;ESE;2.9;Dingling
315;2013;3;14;2;44;45;0.6;1021.2;-4.8;0;ESE;2.8;Dingling
316;2013;3;14;3;47;54;0;1021;-5;0;E;1.2;Dingling
317;2013;3;14;4;67;78;-0.4;1021;-5.6;0;ESE;1.7;Dingling
318;2013;3;14;5;74;81;-0.8;1021.3;-5.6;0;ESE;1.3;Dingling
319;2013;3;14;6;73;82;-1.6;1021.4;-5.3;0;WNW;1.4;Dingling
320;2013;3;14;7;72;85;-0.5;1021.7;-5.1;0;WSW;0.9;Dingling
321;2013;3;14;8;83;98;1.1;1021.8;-5;0;NW;0.6;Dingling
322;2013;3;14;9;95;112;2.1;1021.2;-5.1;0;WSW;1;Dingling
323;2013;3;14;10;104;112;3.5;1020.2;-4.9;0;SW;1.8;Dingling
324;2013;3;14;11;132;126;4.8;1019;-4.8;0;SSW;2.2;Dingling
325;2013;3;14;12;140;133;5.9;1018.2;-4.6;0;ESE;1.5;Dingling
326;2013;3;14;13;130;127;6.9;1017.1;-4.2;0;ESE;2;Dingling
327;2013;3;14;14;136;118;8;1016.1;-3.8;0;SE;3.2;Dingling
